Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair (1),Zone_ZoneSensor stair,Zone_ZoneSensor stair (9),Zone_ZoneSensor (1),Zone_ZoneSensor stair (11),Zone_ZoneSensor stair (3),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (7),Zone_ZoneSensor stair (4)_noSmartSign,Zone_ZoneSensor stair (2),Zone_ZoneSensor stair (8),Zone_ZoneSensor stair (10)
1881.94,252,748,0.0404,528,191,208,64,285,0,0,0,528,78,0,0,2,0,0,0,0
1883.04,252,748,0.0415,528,191,208,64,285,0,0,0,528,78,0,0,0,0,0,0,0
1884.13,252,748,0.0398,528,191,208,64,285,0,0,0,528,78,0,0,0,0,0,0,0
1885.22,253,747,0.0374,528,191,208,63,285,0,0,0,528,78,0,0,0,0,0,0,0
1886.33,253,747,0.0380,528,191,208,63,285,0,0,0,528,78,0,0,0,0,0,0,0
1887.43,253,747,0.0392,528,191,208,63,285,0,0,0,528,78,0,0,2,0,0,0,0
1888.58,253,747,0.0382,528,191,208,63,285,0,0,0,528,78,0,2,0,0,0,0,0
1889.72,254,746,0.0367,528,191,207,63,285,0,0,0,528,78,0,2,0,0,0,0,0
1890.84,254,746,0.0361,528,191,207,63,285,0,0,0,528,78,0,2,0,0,0,0,0
1891.97,255,745,0.0362,528,190,206,63,285,0,0,0,528,80,0,2,0,0,0,0,0
1893.13,255,745,0.0375,528,190,206,63,285,0,0,0,528,80,0,2,0,0,0,0,0
1894.28,256,744,0.0419,528,190,206,63,285,0,0,0,528,80,0,2,0,0,0,0,0
1895.39,256,744,0.0386,528,190,206,63,285,0,0,0,528,80,0,2,0,0,0,0,0
1896.48,256,744,0.0402,528,190,206,63,285,0,0,0,528,80,0,2,0,0,0,0,0
1897.57,256,744,0.0382,528,190,206,63,285,0,0,0,528,80,0,2,0,0,0,0,0
1898.67,256,744,0.0377,528,190,206,63,285,0,0,0,528,80,0,2,0,0,0,0,0
1899.74,256,744,0.0377,528,190,206,63,285,0,0,0,528,80,0,2,0,0,0,0,0
1900.83,256,744,0.0394,528,190,206,63,285,0,0,0,528,80,0,2,0,0,0,0,0
1901.92,256,744,0.0372,528,190,206,63,285,0,0,0,528,80,0,0,0,0,0,0,0
1903.01,256,744,0.0376,528,190,206,63,285,0,0,0,528,80,0,0,0,0,0,0,0
1904.13,256,744,0.0381,528,190,206,63,285,0,0,0,528,80,0,0,0,0,0,0,0
1905.20,256,744,0.0399,528,190,206,63,285,0,0,0,528,80,0,0,0,0,0,0,0
1906.29,256,744,0.0470,528,190,206,63,285,0,0,0,528,80,0,0,0,0,0,0,0
1907.36,256,744,0.0453,528,190,206,63,285,0,0,0,528,80,0,0,0,0,0,0,0
1908.46,257,743,0.0433,528,190,205,63,285,0,0,0,528,80,0,0,0,0,0,0,0
1909.58,258,742,0.0396,528,190,205,63,284,0,0,0,528,80,0,0,2,0,0,0,0
1910.77,259,741,0.0407,528,190,204,63,284,0,0,0,528,80,0,0,2,0,0,0,0
1911.88,259,741,0.0387,528,190,204,63,284,0,0,0,528,80,0,0,0,0,0,0,0
1912.99,259,741,0.0395,528,189,204,63,284,0,0,0,528,82,0,0,0,0,0,0,0
1914.11,259,741,0.0391,528,188,204,63,284,0,0,0,528,84,0,0,0,0,0,0,0
1915.21,261,739,0.0351,528,188,203,63,284,0,0,0,528,84,0,0,0,0,0,0,0
1916.35,262,738,0.0330,528,188,203,63,284,0,0,0,528,84,0,0,0,0,0,0,0
1917.48,262,738,0.0329,528,188,203,63,284,0,0,0,528,84,0,0,0,0,0,0,0
1918.58,263,737,0.0326,528,188,203,62,284,0,0,0,528,84,0,0,0,0,0,0,0
1919.70,263,737,0.0302,528,188,203,62,284,0,0,0,528,84,0,0,0,0,0,0,0
1920.77,263,737,0.0313,528,188,203,62,284,0,0,0,528,84,0,0,0,0,0,0,0
1921.83,263,737,0.0349,532,188,203,62,284,0,0,0,532,84,0,0,0,0,0,0,0
1922.89,264,736,0.0346,532,188,203,62,283,0,0,0,532,84,0,0,0,0,0,0,0
1923.99,265,735,0.0331,532,188,203,62,282,0,0,0,532,84,0,0,0,0,0,0,0
1925.11,265,735,0.0312,532,188,203,62,282,0,0,0,532,84,0,2,0,0,0,0,0
1926.19,266,734,0.0294,532,188,203,62,281,0,0,0,532,84,0,2,0,0,0,0,0
1927.26,266,734,0.0322,532,188,203,62,281,0,0,0,532,84,0,2,0,0,0,0,0
1928.39,266,734,0.0343,532,188,203,62,281,0,0,0,532,84,0,2,2,0,0,0,0
1929.46,266,734,0.0331,532,188,203,62,281,0,0,0,532,84,0,2,2,0,0,0,0
1930.54,266,734,0.0332,532,188,203,62,281,0,0,0,532,84,0,2,0,0,0,0,0
1931.61,266,734,0.0325,532,188,203,62,281,0,0,0,532,84,0,0,0,0,0,0,0
1932.71,266,734,0.0332,532,188,203,62,281,0,0,0,532,84,0,0,0,0,0,0,0
1933.82,266,734,0.0327,532,187,203,62,281,0,0,0,532,86,0,0,0,0,0,0,0
1934.91,266,734,0.0348,532,187,203,62,281,0,0,0,532,86,0,0,0,0,0,0,0
1935.98,267,733,0.0328,532,187,203,62,281,0,0,0,532,86,0,0,0,0,0,0,0
1937.07,267,733,0.0335,532,187,203,62,281,0,0,0,532,86,0,0,0,0,0,0,0
1938.17,267,733,0.0342,532,187,203,62,281,0,0,0,532,86,0,0,0,0,0,0,0
1939.27,267,733,0.0346,532,187,203,62,281,0,0,0,532,86,0,0,0,0,0,0,0
1940.33,267,733,0.0373,532,187,203,62,281,0,0,0,532,86,0,0,0,0,0,0,0
1941.41,268,732,0.0342,532,187,203,61,281,0,0,0,532,86,0,0,0,0,0,0,0
1942.50,268,732,0.0369,532,187,203,61,281,0,0,0,532,86,0,0,0,0,0,0,0
1943.62,268,732,0.0346,532,187,203,61,281,0,0,0,532,86,0,0,0,0,0,0,0
1944.69,269,731,0.0337,532,187,202,61,281,0,0,0,532,86,0,0,0,0,0,0,0
1945.79,269,731,0.0338,532,187,202,61,281,0,0,0,532,86,0,0,0,0,0,0,0
1946.87,269,731,0.0340,532,187,202,61,281,0,0,0,532,86,0,0,0,0,0,0,0
1948.24,270,730,0.0305,532,187,201,61,281,0,0,0,532,86,0,0,0,0,0,0,0
1949.34,271,729,0.0304,532,186,201,61,281,0,0,0,532,86,0,0,0,0,0,0,0
1950.43,271,729,0.0282,532,186,201,61,281,0,0,0,532,86,0,0,0,0,0,0,0
1951.49,271,729,0.0290,532,186,201,61,281,0,0,0,532,86,0,0,0,0,0,0,0
1952.56,271,729,0.0288,532,186,201,61,281,0,0,0,532,86,0,0,0,2,0,0,0
1953.65,271,729,0.0276,532,186,201,61,281,0,0,0,532,86,0,0,0,2,0,0,0
1954.74,271,729,0.0306,532,186,201,61,281,0,0,0,532,86,0,0,0,2,0,0,0
1955.81,271,729,0.0306,532,186,201,61,281,0,0,0,532,86,0,0,0,2,0,0,0
1956.87,272,728,0.0290,532,186,201,60,281,0,0,0,532,86,0,0,0,2,0,0,0
1957.94,272,728,0.0279,532,186,201,60,281,0,0,0,532,86,0,0,0,2,0,0,0
1959.05,272,728,0.0290,532,186,201,60,281,0,0,0,532,86,0,0,0,0,0,0,0
1960.12,272,728,0.0289,532,186,201,61,280,0,0,0,532,86,0,0,0,0,0,2,0
1961.19,272,728,0.0298,532,186,201,61,280,0,0,0,532,86,0,0,0,0,0,2,0
1962.25,272,728,0.0302,532,186,201,61,280,0,0,0,532,86,0,0,0,0,0,0,0
1963.33,272,728,0.0303,532,186,201,61,280,0,0,0,532,86,0,0,0,0,0,0,0
1964.39,272,728,0.0290,532,186,201,61,280,0,0,0,532,86,0,0,0,0,0,0,0
1965.45,272,728,0.0291,532,186,201,61,280,0,0,0,532,86,0,0,0,0,0,0,0
1966.50,272,728,0.0306,532,186,201,61,280,0,0,0,532,86,0,0,0,0,0,0,0
1967.56,272,728,0.0301,532,186,201,61,280,0,0,0,532,86,0,2,0,0,0,0,0
1968.64,272,728,0.0319,532,185,201,61,280,0,0,0,532,88,0,2,0,0,0,0,0
1969.73,272,728,0.0311,532,185,201,61,280,0,0,0,532,88,0,2,0,0,0,0,0
1970.78,273,727,0.0303,532,185,201,61,280,0,0,0,532,88,0,2,0,0,0,0,0
1971.87,273,727,0.0287,532,185,201,61,280,0,0,0,532,88,0,2,0,0,0,0,0
1972.98,273,727,0.0302,532,185,201,61,280,0,0,0,532,88,0,0,0,0,0,0,0
1974.05,273,727,0.0312,532,185,201,61,280,0,0,0,532,88,0,0,0,0,0,0,0
1975.11,273,727,0.0306,532,185,201,61,280,0,0,0,532,88,0,0,0,0,0,0,0
1976.19,273,727,0.0298,532,185,201,61,280,0,0,0,532,88,0,0,0,0,0,0,0
1977.28,273,727,0.0308,532,185,201,61,280,0,0,0,532,88,0,0,2,0,0,0,0
1978.39,273,727,0.0339,532,185,201,61,280,0,0,0,532,88,0,0,2,0,0,0,0
1979.47,273,727,0.0333,532,185,201,61,280,0,0,0,532,88,0,0,0,0,0,0,0
1980.53,273,727,0.0352,532,185,201,61,280,0,0,0,532,88,0,0,0,0,0,0,0
1981.58,273,727,0.0346,532,185,201,61,280,0,0,0,532,88,0,0,0,0,0,0,0
1982.65,273,727,0.0371,532,185,201,62,279,0,0,2,532,88,0,0,0,0,0,0,0
1983.73,273,727,0.0375,532,185,201,62,279,0,0,2,532,88,0,0,0,0,0,0,0
1984.83,273,727,0.0350,532,185,201,63,278,0,0,0,532,88,0,0,0,0,0,2,0
1985.88,274,726,0.0342,532,185,200,63,278,0,0,0,532,88,0,0,0,0,0,2,0
1986.95,274,726,0.0340,532,185,200,63,278,0,0,0,532,88,0,0,0,0,0,0,0
1988.06,274,726,0.0350,532,185,200,63,278,0,0,0,532,88,0,0,0,0,0,0,0
1989.18,274,726,0.0368,532,185,200,63,278,0,0,0,532,88,0,0,0,0,0,0,0
1990.24,274,726,0.0358,532,185,200,63,278,0,0,0,532,88,0,0,0,0,0,0,0
1991.30,274,726,0.0347,532,185,200,63,278,0,0,0,532,88,0,0,0,0,0,0,0
1992.35,274,726,0.0353,532,185,200,63,278,0,0,0,532,88,0,0,0,0,0,0,0
1993.42,274,726,0.0344,532,185,200,63,278,0,0,0,532,88,0,0,0,0,0,0,0
1994.47,274,726,0.0352,532,185,200,63,278,0,0,0,532,88,0,0,0,0,0,0,0
1995.52,274,726,0.0345,532,185,200,63,278,0,0,0,532,88,0,0,0,0,0,0,0
1996.57,274,726,0.0376,532,185,200,63,278,0,0,0,532,88,0,0,0,0,0,0,0
1997.63,274,726,0.0378,532,185,200,63,278,0,0,0,532,88,0,0,0,0,0,0,0
1998.73,274,726,0.0372,532,185,200,63,278,0,0,0,532,88,0,0,0,0,0,0,0
1999.78,274,726,0.0391,532,185,200,63,278,0,0,0,532,88,0,0,0,0,0,2,0
2000.83,274,726,0.0392,532,185,200,63,278,0,0,0,532,88,0,0,0,0,0,2,0
2001.91,274,726,0.0410,532,185,200,63,278,0,0,0,532,88,0,0,2,0,0,0,0
2002.97,274,726,0.0447,532,185,200,63,278,0,0,0,532,88,0,2,2,0,0,0,0
2004.06,274,726,0.0431,532,185,200,63,278,0,0,0,532,88,0,2,0,0,0,0,0
2005.12,274,726,0.0454,532,185,200,63,278,0,0,0,532,88,0,2,0,0,0,0,0
2006.19,274,726,0.0446,532,185,200,63,278,0,0,0,532,88,0,2,0,0,0,0,0
2007.24,274,726,0.0444,532,185,200,63,278,0,0,0,532,88,0,2,0,0,0,0,0
2008.32,274,726,0.0433,532,184,200,63,278,0,0,0,532,90,0,2,0,0,0,0,0
2009.40,275,725,0.0424,532,184,200,62,278,0,0,0,532,90,0,0,0,0,0,0,0
2010.50,277,723,0.0376,532,183,199,62,278,0,0,0,532,92,0,0,0,0,0,0,0
2011.61,278,722,0.0388,532,183,199,62,278,0,0,0,532,92,0,0,0,0,0,0,0
2012.74,278,722,0.0369,532,183,199,62,278,0,0,0,532,92,0,0,0,0,0,0,0
2013.83,278,722,0.0351,532,183,199,62,278,0,0,0,532,92,0,0,0,0,0,0,0
2014.88,278,722,0.0348,532,183,199,62,278,0,0,0,532,92,0,0,0,0,0,0,0
2015.94,278,722,0.0359,532,183,199,62,278,0,0,0,532,92,0,0,0,0,0,0,0
2017.00,278,722,0.0375,532,183,199,62,278,0,0,0,532,92,0,0,2,0,0,0,0
2018.05,278,722,0.0388,532,183,199,62,278,0,0,0,532,92,0,0,2,0,0,0,0
2019.15,278,722,0.0375,532,183,199,62,278,0,0,0,532,92,0,0,0,0,0,0,0
2020.24,278,722,0.0383,532,183,199,62,278,0,0,0,532,92,0,0,0,0,0,0,0
2021.31,278,722,0.0399,532,183,199,62,278,0,0,0,532,92,0,0,0,0,0,0,0
2022.37,279,721,0.0390,532,183,198,62,278,0,0,0,532,92,0,0,0,0,0,0,0
2023.50,279,721,0.0382,532,183,198,62,278,0,0,0,532,92,0,0,0,0,0,0,0
2024.56,279,721,0.0374,532,183,198,62,278,0,0,0,532,92,0,0,0,0,0,0,0
2025.61,279,721,0.0378,532,183,198,62,278,0,0,0,532,92,0,0,0,0,0,0,0
2026.66,279,721,0.0351,532,183,198,62,278,0,0,0,532,92,0,0,0,0,0,0,0
2027.71,279,721,0.0348,532,183,198,62,278,0,0,0,532,92,0,0,0,0,0,0,0
2028.78,279,721,0.0349,532,183,198,62,278,0,0,0,532,92,0,0,0,0,0,0,0
2029.84,280,720,0.0350,534,183,198,62,277,0,0,0,534,92,0,0,0,0,0,0,0
2030.95,280,720,0.0347,534,183,198,62,277,0,0,0,534,92,0,0,0,0,0,0,0
2032.37,280,720,0.0375,534,183,198,62,277,0,0,0,534,92,0,0,0,0,0,0,0
2033.43,281,719,0.0352,532,183,198,61,277,0,0,0,532,92,0,0,0,0,0,0,0
2034.56,281,719,0.0333,532,183,198,61,277,0,0,0,532,92,0,0,0,0,0,0,0
2035.61,281,719,0.0378,532,183,198,61,277,0,0,0,532,92,0,0,0,0,0,0,0
2036.66,282,718,0.0340,532,183,198,60,277,0,0,0,532,92,0,0,0,0,0,0,0
2037.75,282,718,0.0349,532,183,198,60,277,0,0,0,532,92,0,0,0,0,0,0,0
2038.84,282,718,0.0327,532,183,198,60,277,0,0,0,532,92,0,2,0,0,0,0,0
2039.90,282,718,0.0329,532,183,198,60,277,0,0,0,532,92,0,2,0,0,0,0,0
2040.97,282,718,0.0358,532,182,198,60,277,0,0,0,532,94,0,2,0,0,0,0,0
2042.05,283,717,0.0342,532,182,198,60,277,0,0,0,532,94,0,2,0,0,0,0,0
2043.19,283,717,0.0373,532,182,198,60,277,0,0,0,532,94,0,2,0,0,0,0,0
2044.29,283,717,0.0422,532,182,198,60,277,0,0,0,532,94,0,0,0,0,0,0,0
2045.34,283,717,0.0386,534,182,198,60,277,0,0,0,534,94,0,0,0,0,0,0,0
2046.39,284,716,0.0380,534,182,198,60,276,0,0,0,534,94,0,0,0,0,0,0,0
2047.44,284,716,0.0389,534,182,198,60,276,0,0,0,534,94,0,0,0,0,0,0,0
2048.58,284,716,0.0399,534,182,198,60,276,0,0,0,534,94,0,0,0,0,0,0,0
2049.65,284,716,0.0385,534,182,198,60,276,0,0,0,534,94,0,0,0,0,0,0,0
2050.69,284,716,0.0359,534,182,198,60,276,0,0,0,534,94,0,0,0,0,0,0,0
2051.75,284,716,0.0338,534,181,198,60,276,0,0,0,534,96,0,0,0,0,0,0,0
2052.83,285,715,0.0316,534,181,198,60,276,0,0,0,534,96,0,0,0,0,0,0,0
2053.90,285,715,0.0305,534,180,198,60,276,0,0,0,534,98,0,0,0,0,0,0,0
2055.02,286,714,0.0313,534,180,197,60,276,0,0,0,534,98,0,0,0,0,0,0,0
2056.07,287,713,0.0285,534,180,197,60,276,0,0,0,534,98,0,0,0,0,0,0,0
2057.15,288,712,0.0242,534,180,196,60,276,0,0,0,534,98,0,0,0,0,0,0,0
2058.25,288,712,0.0280,534,180,196,60,276,0,0,0,534,98,0,2,0,0,0,0,0
2059.38,288,712,0.0275,534,180,196,60,276,0,0,0,534,98,0,2,0,0,0,0,0
2060.42,288,712,0.0288,534,180,196,60,276,0,0,0,534,98,0,2,0,0,0,0,0
2061.47,288,712,0.0281,534,180,196,61,275,0,0,2,534,98,0,2,0,0,0,0,0
2062.55,288,712,0.0284,534,180,196,61,275,0,0,2,534,98,0,2,0,0,0,0,0
2063.68,288,712,0.0283,534,180,196,62,274,0,0,0,534,98,0,2,2,0,0,0,0
2064.73,288,712,0.0298,534,180,196,62,274,0,0,0,534,98,0,0,2,0,0,0,0
2065.79,288,712,0.0281,534,180,196,62,274,0,0,0,534,98,0,0,0,0,0,0,0
2067.15,288,712,0.0327,534,180,196,62,274,0,0,0,534,98,0,0,0,0,0,0,0
2068.20,288,712,0.0290,534,180,196,62,274,0,0,0,534,98,0,0,0,0,0,0,0
2069.25,288,712,0.0319,534,180,196,62,274,0,0,0,534,98,0,0,0,0,0,0,0
2070.27,288,712,0.0318,534,180,196,62,274,0,0,0,534,98,0,0,0,0,0,0,0
2071.30,288,712,0.0341,534,180,196,63,273,0,0,0,534,98,0,0,0,0,0,2,0
2072.35,288,712,0.0343,534,180,196,63,273,0,0,0,534,98,0,0,0,0,0,2,0
2073.41,288,712,0.0354,534,180,196,63,273,0,0,0,534,98,0,0,0,0,0,0,0
2074.45,288,712,0.0371,534,180,196,63,273,0,0,0,534,98,0,0,0,0,0,0,0
2075.49,288,712,0.0367,534,180,196,63,273,0,0,0,534,98,0,0,0,0,0,0,0
2076.52,288,712,0.0364,534,180,196,63,273,0,0,0,534,98,0,0,0,0,0,0,0
2077.57,289,711,0.0329,534,180,195,63,273,0,0,0,534,98,0,0,0,0,0,0,0
2078.64,289,711,0.0343,534,180,195,63,273,0,0,0,534,98,0,0,0,0,0,2,0
2079.73,289,711,0.0357,534,180,195,63,273,0,0,0,534,98,0,0,0,0,0,2,0
2080.79,289,711,0.0354,534,180,195,63,273,0,0,0,534,98,0,0,0,0,0,0,0
2081.83,289,711,0.0352,534,180,195,63,273,0,0,0,534,98,0,0,0,0,0,0,0
2082.87,289,711,0.0366,534,180,195,63,273,0,0,0,534,98,0,0,0,0,0,0,0
2083.96,289,711,0.0366,534,180,195,63,273,0,0,0,534,98,0,0,0,0,0,0,0
2085.00,289,711,0.0370,534,180,195,63,273,0,0,0,534,98,0,0,0,0,0,0,0
2086.06,289,711,0.0366,534,180,195,63,273,0,0,0,534,98,0,0,0,0,0,0,0
2087.11,289,711,0.0357,534,180,195,63,273,0,0,0,534,98,0,0,0,0,0,0,0
2088.17,289,711,0.0355,534,180,195,63,273,0,0,0,534,98,0,0,2,0,0,0,0
2089.28,289,711,0.0346,534,180,195,63,273,0,0,0,534,98,0,0,2,0,0,0,0
2090.34,290,710,0.0343,534,179,195,63,273,0,0,0,534,98,0,0,0,0,0,0,0
2091.41,290,710,0.0345,534,179,195,63,273,0,0,0,534,98,0,0,0,0,0,0,0
2092.51,290,710,0.0351,534,179,195,63,273,0,0,0,534,98,0,0,0,0,0,0,0
2093.57,290,710,0.0356,534,179,195,63,273,0,0,0,534,98,0,0,0,0,0,0,0
2094.62,291,709,0.0353,534,179,195,62,273,0,0,0,534,98,0,0,0,0,0,0,0
2095.67,291,709,0.0348,534,179,195,62,273,0,0,0,534,98,0,0,2,0,0,0,0
2096.75,291,709,0.0325,534,179,195,62,273,0,0,0,534,98,0,0,2,0,0,0,0
2097.82,291,709,0.0373,534,179,195,62,273,0,0,0,534,98,0,0,0,0,0,0,0
2098.88,292,708,0.0386,534,179,194,62,273,0,0,0,534,98,0,0,0,0,0,0,0
2099.92,292,708,0.0392,534,179,194,62,273,0,0,0,534,98,0,0,0,0,0,0,0
2101.01,292,708,0.0414,534,179,194,62,273,0,0,0,534,98,0,0,0,0,0,0,0
2102.05,292,708,0.0445,534,179,194,62,273,0,0,0,534,98,0,0,0,0,0,0,0
2103.10,293,707,0.0416,534,179,193,62,273,0,0,0,534,98,0,0,0,0,0,0,0
2104.22,293,707,0.0394,534,178,193,62,273,0,0,0,534,100,0,0,0,0,0,0,0
2105.28,293,707,0.0424,534,177,193,62,273,0,0,0,534,102,0,0,0,0,0,0,0
2106.34,294,706,0.0395,534,177,193,62,273,0,0,0,534,102,0,0,0,0,0,0,0
2107.42,295,705,0.0396,534,177,193,62,273,0,0,0,534,102,0,0,0,0,0,0,0
2108.53,295,705,0.0402,536,177,193,63,272,0,0,0,536,102,0,0,0,0,0,2,0
2109.59,295,705,0.0377,536,177,193,63,272,0,0,0,536,102,0,0,0,0,0,2,0
2110.64,296,704,0.0367,536,177,193,63,271,0,0,0,536,102,0,0,0,0,0,0,0
2111.71,297,703,0.0366,536,177,192,63,271,0,0,0,536,102,0,0,0,0,0,0,0
2112.78,297,703,0.0380,536,177,192,63,271,0,0,0,536,102,0,0,0,0,0,0,0
2113.87,297,703,0.0367,536,176,192,63,271,0,0,0,536,104,0,0,0,0,0,0,0
2114.95,298,702,0.0350,536,176,192,63,271,0,0,2,536,104,0,0,0,0,0,0,0
2115.99,298,702,0.0372,536,176,192,63,271,0,0,2,536,104,0,0,0,0,0,0,0
2117.09,298,702,0.0388,538,176,192,63,271,0,0,0,538,104,0,0,0,0,0,0,0
2118.12,298,702,0.0395,538,176,192,63,271,0,0,0,538,104,0,0,0,0,0,0,0
2119.18,299,701,0.0372,538,176,192,62,271,0,0,0,538,104,0,0,0,0,0,0,0
2120.26,299,701,0.0382,538,176,192,62,271,0,0,0,538,104,0,0,0,0,0,0,0
2121.30,300,700,0.0366,538,176,192,62,270,0,0,0,538,104,0,0,0,0,0,0,0
2122.37,300,700,0.0331,538,176,192,62,270,0,0,0,538,104,0,0,0,0,0,0,0
2123.41,300,700,0.0352,538,176,192,62,270,0,0,0,538,104,0,0,0,0,0,0,0
2124.49,300,700,0.0369,538,176,192,62,270,0,0,0,538,104,0,0,0,0,0,0,0
