Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair (3),Zone_ZoneSensor stair (9),Zone_ZoneSensor stair,Zone_ZoneSensor (1),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (7),Zone_ZoneSensor stair (4)_noSmartSign
4685.78,780,220,0.1978,1854,57,55,26,82,0,0,0,1854,2,0,0
4686.84,780,220,0.2042,1854,57,55,26,82,0,0,0,1854,2,0,0
4688.01,780,220,0.2043,1854,57,55,26,82,0,0,0,1854,2,0,0
4689.10,781,219,0.2003,1854,57,54,26,82,0,0,0,1854,2,2,0
4690.13,781,219,0.1966,1854,57,54,26,82,0,0,0,1854,2,2,0
4691.26,782,218,0.1956,1854,57,54,25,82,0,0,0,1854,0,2,0
4692.38,783,217,0.1876,1854,57,54,24,82,0,0,0,1854,0,2,0
4693.46,784,216,0.1808,1854,56,54,24,82,0,0,0,1854,0,0,0
4694.50,785,215,0.1842,1854,56,53,24,82,0,0,0,1854,0,0,0
4695.60,785,215,0.1918,1854,56,53,24,82,0,0,0,1854,0,0,0
4696.71,785,215,0.1977,1854,56,53,24,82,0,0,0,1854,0,0,0
4697.78,785,215,0.2126,1856,56,53,24,82,0,0,0,1856,0,0,0
4698.81,785,215,0.2075,1856,56,53,24,82,0,0,0,1856,0,0,0
4700.00,786,214,0.2041,1856,56,53,24,81,0,0,0,1856,0,0,0
4701.03,786,214,0.2116,1856,56,53,24,81,0,0,0,1856,0,0,0
4702.19,786,214,0.2112,1856,56,53,24,81,0,0,0,1856,0,0,0
4703.29,786,214,0.2168,1856,56,53,24,81,0,0,0,1856,4,0,0
4704.29,787,213,0.2072,1856,56,52,24,81,0,0,0,1856,6,0,0
4705.30,787,213,0.2061,1856,56,52,24,81,0,0,0,1856,6,0,0
4706.46,787,213,0.2055,1856,56,52,24,81,0,0,0,1856,6,0,0
4707.59,787,213,0.2110,1856,56,52,24,81,0,0,0,1856,6,0,0
4708.71,788,212,0.2059,1856,56,51,24,81,0,0,0,1856,4,0,0
4709.87,788,212,0.2055,1856,56,51,24,81,0,0,0,1856,0,0,0
4711.04,788,212,0.2097,1858,56,51,24,81,0,0,0,1858,0,0,0
4712.13,789,211,0.2094,1858,55,51,24,81,0,0,0,1858,0,0,0
4713.23,789,211,0.2061,1858,55,51,24,81,0,0,0,1858,0,0,0
4714.34,791,209,0.2036,1858,54,51,24,80,0,0,0,1858,0,0,0
4715.40,791,209,0.2115,1858,54,51,24,80,0,0,0,1858,0,0,0
4716.53,791,209,0.2087,1858,54,51,24,80,0,0,0,1858,0,0,0
4717.58,791,209,0.2072,1858,54,51,24,80,0,0,0,1858,0,0,0
4718.75,791,209,0.2246,1858,54,51,24,80,0,0,0,1858,0,0,0
4719.78,791,209,0.2382,1858,54,51,24,80,0,0,0,1858,0,0,0
4720.80,792,208,0.2316,1858,54,51,23,80,0,0,0,1858,0,0,0
4721.82,794,206,0.2200,1858,54,49,23,80,0,0,0,1858,0,0,0
4722.91,795,205,0.2105,1858,54,48,23,80,0,0,0,1858,0,0,0
4723.95,797,203,0.1988,1858,53,48,23,79,0,0,0,1858,0,2,0
4724.97,797,203,0.2009,1858,53,48,23,79,0,0,0,1858,0,2,0
4726.06,797,203,0.2007,1858,53,48,23,79,0,0,0,1858,0,0,0
4727.22,797,203,0.2052,1860,53,48,23,79,0,0,0,1860,0,0,0
4728.24,798,202,0.2020,1860,52,48,23,79,0,0,0,1860,0,0,0
4729.32,799,201,0.1950,1860,52,48,23,78,0,0,0,1860,2,0,0
4730.40,799,201,0.2031,1862,52,48,24,77,0,2,0,1862,2,0,0
4731.54,800,200,0.1953,1862,51,48,24,77,0,2,0,1862,2,0,0
4732.64,800,200,0.1961,1862,51,48,25,76,0,0,0,1862,2,2,0
4733.86,800,200,0.1971,1862,51,48,25,76,0,0,0,1862,0,2,2
4734.94,800,200,0.1947,1860,51,48,25,76,0,0,0,1860,0,0,2
4736.14,800,200,0.1960,1860,51,48,27,74,0,2,0,1860,2,2,2
4737.21,800,200,0.1910,1860,51,48,27,74,0,2,0,1860,2,2,2
4738.25,801,199,0.1903,1860,50,48,28,73,0,0,0,1860,2,2,2
4739.33,801,199,0.1915,1860,50,48,28,73,0,0,0,1860,2,2,2
4740.45,801,199,0.1941,1860,50,48,28,73,0,0,0,1860,2,0,0
4741.58,801,199,0.1972,1860,50,48,28,73,0,0,0,1860,0,0,0
4742.66,801,199,0.2130,1860,50,48,28,73,0,0,0,1860,0,0,0
4743.72,801,199,0.2127,1860,50,48,28,73,0,0,0,1860,0,0,0
4744.78,801,199,0.2058,1860,50,48,28,73,0,0,0,1860,0,0,0
4745.85,801,199,0.2050,1860,50,48,28,73,0,0,0,1860,0,0,0
4746.97,802,198,0.1967,1860,50,47,28,73,0,0,0,1860,0,0,0
4748.14,802,198,0.1930,1860,50,47,28,73,0,0,0,1860,0,0,0
4749.25,802,198,0.1942,1860,50,47,28,73,0,0,0,1860,0,0,0
4750.43,802,198,0.1966,1860,50,47,28,73,0,0,0,1860,0,0,0
4751.58,802,198,0.2058,1860,50,47,28,73,0,0,0,1860,0,0,0
4752.70,802,198,0.2163,1860,50,47,28,73,0,0,0,1860,0,0,0
4753.81,803,197,0.2101,1860,50,46,28,73,0,0,0,1860,0,0,0
4754.91,805,195,0.1995,1860,50,46,27,72,0,0,0,1860,0,0,0
4755.95,805,195,0.1969,1860,50,46,27,72,0,0,0,1860,0,0,0
4757.03,805,195,0.2002,1860,50,46,28,71,0,0,0,1860,0,2,0
4758.03,805,195,0.2008,1860,50,46,28,71,0,0,0,1860,0,0,0
4759.18,805,195,0.2018,1862,50,46,28,71,0,0,0,1862,0,0,0
4760.34,807,193,0.1919,1862,49,46,28,70,0,0,0,1862,0,0,0
4761.50,807,193,0.1938,1862,49,46,28,70,0,0,0,1862,0,0,0
4762.57,807,193,0.1977,1862,49,46,28,70,0,0,0,1862,0,0,0
4763.69,808,192,0.1855,1862,49,46,27,70,0,0,0,1862,0,2,0
4764.84,808,192,0.1857,1862,49,46,27,70,0,0,0,1862,0,0,0
4765.87,809,191,0.1789,1862,48,46,27,70,0,0,0,1862,0,0,0
4767.01,809,191,0.1926,1862,48,46,27,70,0,0,0,1862,0,0,0
4768.19,810,190,0.1899,1862,48,46,26,70,0,0,0,1862,0,0,0
4769.25,811,189,0.1843,1862,48,46,25,70,0,0,0,1862,0,2,0
4770.30,812,188,0.1790,1862,47,46,25,70,0,0,0,1862,0,0,0
4771.37,812,188,0.1765,1862,47,46,26,69,0,0,0,1862,0,2,0
4772.41,812,188,0.1776,1862,47,46,26,69,0,0,0,1862,0,2,0
4773.46,812,188,0.1819,1862,47,46,26,69,0,2,0,1862,0,0,0
4774.64,812,188,0.1885,1862,47,46,27,68,0,2,0,1862,0,2,0
4775.81,812,188,0.1836,1862,47,46,28,67,0,0,0,1862,0,4,0
4776.93,812,188,0.1865,1862,47,46,29,66,0,0,0,1862,0,4,0
4777.99,812,188,0.1842,1862,47,46,29,66,0,0,0,1862,0,2,0
4779.11,812,188,0.1895,1862,47,46,29,66,0,0,0,1862,0,0,0
4780.24,812,188,0.1942,1862,47,46,29,66,0,0,0,1862,0,0,0
4781.39,812,188,0.2032,1862,47,46,29,66,0,0,0,1862,0,0,0
4782.52,812,188,0.2052,1862,47,46,29,66,0,0,0,1862,2,0,0
4783.55,812,188,0.2002,1862,47,46,29,66,0,0,0,1862,2,0,0
4784.58,812,188,0.1972,1862,47,46,29,66,0,0,0,1862,2,0,0
4785.58,812,188,0.2065,1862,47,46,29,66,0,0,0,1862,2,0,0
4786.71,812,188,0.2101,1862,47,46,29,66,0,0,0,1862,2,0,0
4787.83,813,187,0.2067,1862,47,46,28,66,0,0,0,1862,2,0,0
4788.88,814,186,0.2101,1862,46,46,28,66,0,0,0,1862,0,0,0
4789.99,814,186,0.2101,1862,46,46,28,66,0,0,0,1862,0,0,0
4791.11,814,186,0.2153,1862,46,46,28,66,0,0,0,1862,0,0,0
4792.25,814,186,0.2163,1862,46,46,28,66,0,0,0,1862,0,0,0
4793.41,815,185,0.2125,1862,45,46,28,66,0,0,0,1862,0,0,0
4794.48,815,185,0.2183,1862,45,46,28,66,0,0,0,1862,0,0,0
4795.51,815,185,0.2240,1862,45,46,28,66,0,2,0,1862,0,0,0
4796.65,817,183,0.2094,1862,44,46,27,66,0,0,0,1862,0,0,0
4797.65,817,183,0.2107,1862,44,46,27,66,0,0,0,1862,0,0,0
4798.79,817,183,0.2230,1862,44,46,27,66,0,0,0,1862,0,0,0
4799.92,818,182,0.2342,1862,44,46,26,66,0,0,0,1862,0,0,0
4800.98,818,182,0.2397,1862,44,46,26,66,0,0,0,1862,0,0,0
4802.00,819,181,0.2361,1862,44,45,26,66,0,0,0,1862,0,0,0
4803.15,820,180,0.2336,1862,44,45,25,66,0,0,0,1862,0,0,0
4804.16,821,179,0.2226,1864,44,44,25,66,0,0,0,1864,0,0,0
4805.18,822,178,0.2148,1864,44,44,25,65,0,0,0,1864,0,0,0
4806.24,824,176,0.2051,1864,44,44,24,64,0,0,0,1864,0,2,0
4807.41,825,175,0.2007,1864,44,44,23,64,0,0,0,1864,0,0,0
4808.42,826,174,0.2016,1864,44,44,22,64,0,0,0,1864,0,0,0
4809.58,827,173,0.1971,1864,44,44,22,63,0,0,0,1864,0,0,0
4810.66,827,173,0.2023,1864,44,44,22,63,0,0,0,1864,0,0,0
4811.81,827,173,0.2041,1864,44,44,22,63,0,0,0,1864,0,0,0
4812.83,827,173,0.2094,1864,44,44,22,63,0,0,0,1864,0,0,0
4813.87,828,172,0.2099,1866,44,44,22,62,0,0,0,1866,0,0,0
4815.02,829,171,0.1993,1866,44,44,22,61,0,0,0,1866,0,0,0
4816.17,829,171,0.1929,1866,44,44,22,61,0,0,0,1866,0,0,0
4817.26,829,171,0.1904,1866,44,44,22,61,0,0,0,1866,0,0,0
4818.36,829,171,0.1934,1866,44,44,22,61,0,0,0,1866,0,0,0
4819.46,829,171,0.1852,1866,44,44,22,61,0,0,0,1866,0,0,0
4820.55,829,171,0.2146,1866,44,44,22,61,0,0,0,1866,0,0,0
4821.66,829,171,0.2366,1866,44,44,22,61,0,0,0,1866,0,0,0
4822.73,829,171,0.2352,1866,44,44,22,61,0,0,0,1866,0,0,0
4823.84,829,171,0.2450,1866,44,44,23,60,0,0,0,1866,0,2,0
4825.01,829,171,0.2645,1866,44,44,24,59,0,2,0,1866,0,4,0
4826.12,830,170,0.2586,1866,43,44,24,59,0,2,0,1866,0,0,0
4827.13,831,169,0.2494,1866,43,44,24,58,0,0,0,1866,0,0,2
4828.28,831,169,0.2517,1866,43,44,24,58,0,0,0,1866,0,2,2
4829.42,831,169,0.2551,1866,43,44,24,58,0,0,0,1866,0,0,2
4830.56,831,169,0.2626,1866,43,44,24,58,0,0,0,1866,0,0,2
4831.64,832,168,0.2455,1866,42,44,24,58,0,0,0,1866,0,0,2
4832.72,832,168,0.2386,1866,42,44,24,58,0,0,0,1866,0,0,0
4833.74,833,167,0.2338,1866,42,44,23,58,0,0,0,1866,0,0,0
4834.89,833,167,0.2421,1866,42,44,23,58,0,0,0,1866,0,0,0
4835.97,833,167,0.2472,1866,42,44,23,58,0,0,0,1866,0,0,0
4837.05,833,167,0.2490,1866,42,44,23,58,0,0,0,1866,0,0,0
4838.15,833,167,0.2502,1866,42,44,23,58,0,0,0,1866,0,0,0
4839.24,833,167,0.2491,1866,42,44,23,58,0,0,0,1866,0,0,0
4840.33,833,167,0.2491,1866,42,44,23,58,0,0,0,1866,0,0,0
4841.40,834,166,0.2528,1866,42,44,23,57,0,0,0,1866,0,0,0
4842.52,834,166,0.2596,1866,42,44,23,57,0,0,0,1866,0,0,0
4843.64,834,166,0.2633,1866,42,44,23,57,0,0,0,1866,0,0,0
4844.71,834,166,0.2653,1866,42,44,23,57,0,0,0,1866,0,0,0
4845.78,834,166,0.2614,1866,42,44,23,57,0,0,0,1866,0,0,0
4846.93,834,166,0.2628,1866,42,44,25,55,0,0,0,1866,0,4,0
4848.10,834,166,0.2681,1866,42,44,26,54,0,0,0,1866,0,4,0
4849.12,836,164,0.2779,1866,42,44,24,54,0,0,0,1866,0,2,0
4850.21,836,164,0.2969,1866,42,44,24,54,0,0,0,1866,0,0,0
4851.22,837,163,0.3039,1866,41,44,24,54,0,0,0,1866,0,0,0
4852.35,837,163,0.3092,1866,41,44,24,54,0,0,0,1866,0,0,0
4853.43,837,163,0.3074,1866,41,44,24,54,0,0,0,1866,0,0,0
4854.50,837,163,0.3131,1866,41,44,25,53,0,0,0,1866,0,2,0
4855.53,839,161,0.2856,1866,41,44,23,53,0,0,0,1866,0,2,0
4856.59,839,161,0.2876,1866,41,44,23,53,0,0,0,1866,0,0,0
4857.63,840,160,0.2875,1866,41,44,22,53,0,0,0,1866,2,2,0
4858.75,840,160,0.2918,1866,41,44,22,53,0,0,0,1866,2,0,0
4859.86,840,160,0.2928,1866,41,44,22,53,0,0,0,1866,2,0,0
4860.90,840,160,0.2928,1866,41,44,22,53,0,0,0,1866,2,0,0
4861.97,840,160,0.2918,1866,41,44,22,53,0,0,0,1866,2,0,0
4863.04,840,160,0.2967,1866,41,44,22,53,0,0,0,1866,0,0,0
4864.12,840,160,0.3089,1866,41,44,22,53,0,0,0,1866,0,0,0
4865.17,840,160,0.3098,1866,41,44,22,53,0,0,0,1866,0,0,0
4866.25,840,160,0.3078,1866,41,44,22,53,0,0,0,1866,0,0,0
4867.31,841,159,0.3064,1866,40,44,22,53,0,0,0,1866,0,0,0
4868.43,842,158,0.2937,1866,39,44,22,53,0,0,0,1866,0,0,0
4869.52,842,158,0.2903,1866,39,44,24,51,0,0,0,1866,0,4,0
4870.62,842,158,0.3068,1866,39,44,24,51,0,0,0,1866,0,2,0
4871.70,843,157,0.2951,1866,38,44,24,51,0,0,0,1866,0,0,2
4872.73,844,156,0.2939,1866,38,44,23,51,0,0,0,1866,0,0,2
4873.85,844,156,0.3057,1866,38,44,23,51,0,0,0,1866,0,0,2
4874.92,845,155,0.3073,1866,38,43,24,50,0,0,0,1866,0,2,2
4875.96,845,155,0.3073,1866,38,43,24,50,0,0,0,1866,2,2,2
4877.01,845,155,0.3071,1866,38,43,24,50,0,0,0,1866,2,0,2
4878.09,847,153,0.2876,1866,38,43,22,50,0,2,0,1866,2,0,0
4879.21,848,152,0.2849,1866,38,43,21,50,0,0,0,1866,2,0,0
4880.23,848,152,0.2799,1866,38,43,21,50,0,0,0,1866,2,0,0
4881.25,848,152,0.2897,1866,38,43,21,50,0,0,0,1866,0,0,0
4882.27,848,152,0.2925,1866,38,43,21,50,0,0,0,1866,0,0,0
4883.30,848,152,0.3161,1866,38,43,21,50,0,0,0,1866,0,0,0
4884.35,848,152,0.3242,1866,38,43,21,50,0,0,0,1866,0,0,0
4885.49,850,150,0.3004,1866,38,43,20,49,0,0,0,1866,2,0,0
4886.53,851,149,0.2893,1866,38,43,19,49,0,0,0,1866,2,0,0
4887.61,852,148,0.2838,1866,37,43,19,49,0,0,0,1866,2,0,0
4888.69,852,148,0.2880,1866,37,43,19,49,0,0,0,1866,2,0,0
4889.72,852,148,0.2972,1866,37,43,19,49,0,0,0,1866,2,0,0
4890.76,852,148,0.3031,1866,37,43,19,49,0,0,0,1866,0,0,0
4891.79,852,148,0.3050,1866,37,43,19,49,0,0,0,1866,0,0,0
4892.81,852,148,0.3049,1866,37,43,19,49,0,0,0,1866,0,0,0
4893.85,855,145,0.2776,1866,35,42,19,49,0,0,0,1866,0,0,0
4894.95,855,145,0.2804,1866,35,42,19,49,0,0,0,1866,0,0,0
4896.00,855,145,0.2790,1866,35,42,19,49,0,0,0,1866,0,0,2
4897.03,855,145,0.2891,1866,35,42,19,49,0,0,0,1866,0,0,2
4898.10,856,144,0.2865,1866,34,42,19,49,0,0,0,1866,0,0,2
4899.23,856,144,0.2969,1866,34,42,20,48,0,0,0,1866,0,2,2
4900.31,857,143,0.2956,1866,34,42,20,47,0,0,0,1866,0,2,2
4901.44,859,141,0.2776,1866,33,42,19,47,0,0,0,1866,0,0,2
4902.46,860,140,0.2751,1866,33,41,19,47,0,0,0,1866,0,0,0
4903.52,860,140,0.2732,1866,33,41,19,47,0,0,0,1866,0,0,0
4904.54,860,140,0.2842,1866,33,41,19,47,0,0,0,1866,0,0,0
4905.55,860,140,0.2901,1866,33,41,19,47,0,0,0,1866,0,0,0
4906.57,861,139,0.2844,1866,33,41,18,47,0,0,0,1866,0,0,0
4907.61,861,139,0.2784,1868,33,41,18,47,0,0,0,1868,0,0,0
4908.66,861,139,0.2827,1870,33,41,18,47,0,0,0,1870,0,0,0
4909.70,862,138,0.2641,1870,33,41,18,46,0,0,0,1870,0,0,0
4910.76,862,138,0.2702,1870,33,41,18,46,0,0,0,1870,0,2,0
4911.80,862,138,0.2825,1868,33,41,18,46,0,0,0,1868,0,0,0
4912.93,862,138,0.2820,1868,33,41,19,45,0,0,0,1868,0,2,0
4913.97,862,138,0.2812,1868,33,41,19,45,0,0,0,1868,0,2,0
4915.01,863,137,0.2944,1868,33,41,19,44,0,0,0,1868,0,0,0
4916.06,863,137,0.2990,1868,33,41,19,44,0,0,0,1868,0,0,0
4917.10,863,137,0.3000,1868,33,41,19,44,0,0,0,1868,0,0,0
4918.13,863,137,0.2943,1868,33,41,19,44,0,0,0,1868,0,0,0
4919.15,863,137,0.2958,1868,33,41,19,44,0,0,0,1868,0,0,0
4920.22,864,136,0.2883,1868,33,41,19,43,0,0,0,1868,2,0,0
4921.25,864,136,0.2924,1868,33,41,19,43,0,0,0,1868,2,0,0
4922.29,865,135,0.2811,1868,32,41,19,43,0,0,0,1868,2,2,0
4923.30,865,135,0.2810,1868,32,41,19,43,0,0,0,1868,2,2,0
4924.37,865,135,0.2968,1868,32,41,19,43,0,0,0,1868,2,0,0
4925.50,865,135,0.2960,1868,32,41,19,43,0,0,0,1868,0,0,0
4926.53,865,135,0.3203,1868,32,41,20,42,0,0,0,1868,0,2,0
4927.55,865,135,0.3215,1868,32,41,20,42,0,0,0,1868,0,0,0
4928.55,866,134,0.3141,1868,31,41,20,42,0,0,0,1868,0,0,0
4929.56,867,133,0.3276,1868,31,41,19,42,0,0,0,1868,0,0,0
4930.59,867,133,0.3236,1868,31,41,19,42,0,0,0,1868,0,0,0
4931.71,867,133,0.3252,1868,31,41,19,42,0,0,0,1868,0,0,0
4932.83,867,133,0.3309,1868,31,41,19,42,0,0,0,1868,0,0,0
4933.83,868,132,0.3210,1868,31,41,19,41,0,0,0,1868,0,0,0
4934.87,868,132,0.3262,1868,31,41,19,41,0,0,0,1868,0,0,0
4935.99,868,132,0.3455,1868,31,41,19,41,0,0,0,1868,0,0,0
4936.99,869,131,0.3422,1868,31,41,18,41,0,0,0,1868,0,0,0
4938.04,871,129,0.3282,1868,31,40,17,41,0,0,0,1868,0,0,0
4939.07,871,129,0.3256,1868,31,40,17,41,0,0,0,1868,0,0,0
4940.11,872,128,0.3143,1868,31,39,17,41,0,0,0,1868,0,0,0
4941.18,872,128,0.3155,1868,31,39,17,41,0,0,0,1868,0,2,0
4942.31,873,127,0.3256,1868,31,38,17,41,0,0,0,1868,0,0,0
4943.33,873,127,0.3343,1868,31,38,17,41,0,0,0,1868,0,0,0
4944.46,874,126,0.3245,1868,31,38,16,41,0,0,0,1868,2,0,0
4945.47,874,126,0.3179,1868,31,38,16,41,0,0,0,1868,2,0,0
4946.51,875,125,0.3095,1868,31,38,15,41,0,0,0,1868,2,0,0
4947.54,875,125,0.3083,1868,31,38,15,41,0,0,0,1868,2,0,0
4948.66,876,124,0.3106,1868,30,38,15,41,0,0,0,1868,2,0,0
4949.70,877,123,0.3222,1868,30,38,14,41,0,0,0,1868,2,0,0
4950.82,877,123,0.3318,1868,30,38,14,41,0,0,0,1868,0,0,0
4951.90,877,123,0.3243,1868,30,38,14,41,0,0,0,1868,0,0,0
4953.02,877,123,0.3256,1868,30,38,15,40,0,2,0,1868,0,0,0
4954.15,877,123,0.3153,1868,30,38,15,40,0,0,0,1868,0,0,0
4955.24,877,123,0.3166,1868,30,38,15,40,0,0,0,1868,0,0,0
4956.35,877,123,0.3277,1868,30,38,15,40,0,0,0,1868,0,0,0
4957.44,878,122,0.3137,1868,30,38,14,40,0,0,0,1868,0,0,0
4958.45,878,122,0.3159,1868,30,38,14,40,0,0,0,1868,0,0,0
4959.58,879,121,0.3099,1868,30,37,14,40,0,0,0,1868,0,0,0
4960.63,879,121,0.3091,1868,30,37,14,40,0,2,0,1868,0,0,0
4961.74,880,120,0.3174,1868,30,37,14,39,0,0,0,1868,0,0,0
4962.87,881,119,0.3109,1868,30,36,14,39,0,0,0,1868,0,0,0
4964.07,881,119,0.3110,1868,30,36,14,39,0,4,0,1868,2,0,0
4965.08,881,119,0.3088,1868,30,36,14,39,0,2,0,1868,2,0,0
4966.15,881,119,0.3137,1868,30,36,14,39,0,0,0,1868,2,0,0
4967.22,881,119,0.3215,1868,30,36,14,39,0,0,0,1868,2,0,0
4968.31,881,119,0.3193,1868,30,36,14,39,0,0,0,1868,2,0,0
4969.43,882,118,0.3148,1868,30,36,13,39,0,0,0,1868,2,0,0
4970.53,882,118,0.3015,1868,30,36,13,39,0,0,0,1868,0,0,0
4971.63,882,118,0.3232,1868,30,36,13,39,0,0,0,1868,0,0,0
4972.71,882,118,0.3299,1868,30,36,13,39,0,0,0,1868,0,0,0
4973.79,882,118,0.3246,1868,30,36,13,39,0,0,0,1868,0,0,0
4974.86,883,117,0.3179,1868,29,36,13,39,0,0,0,1868,0,0,0
4975.98,883,117,0.3153,1868,29,36,13,39,0,0,0,1868,0,0,0
4977.05,884,116,0.3085,1868,29,35,13,39,0,0,0,1868,0,0,0
4978.11,884,116,0.3398,1868,29,35,13,39,0,0,0,1868,0,0,2
4979.14,884,116,0.3483,1868,29,35,13,39,0,0,0,1868,0,0,2
4980.21,885,115,0.3340,1868,29,34,13,39,0,0,0,1868,0,0,2
4981.29,885,115,0.3363,1868,29,34,13,39,0,0,0,1868,0,0,2
4982.42,886,114,0.3379,1868,29,33,13,39,0,0,0,1868,0,0,2
4983.50,886,114,0.3416,1868,29,33,13,39,0,0,0,1868,0,2,0
4984.50,886,114,0.3411,1868,29,33,14,38,0,2,0,1868,0,2,0
4985.51,886,114,0.3377,1868,29,33,14,38,0,2,0,1868,0,2,0
4986.56,887,113,0.3450,1868,28,33,14,38,0,0,0,1868,0,0,0
4987.56,887,113,0.3772,1868,28,33,14,38,0,0,0,1868,2,0,0
4988.69,887,113,0.3678,1868,28,33,14,38,0,0,0,1868,2,0,0
4989.77,887,113,0.4052,1868,28,33,14,38,0,0,0,1868,2,0,0
4990.84,887,113,0.4278,1868,28,33,14,38,0,0,0,1868,2,0,0
4991.89,888,112,0.4407,1868,28,32,14,38,0,0,0,1868,2,0,0
4992.91,888,112,0.4501,1868,28,32,14,38,0,0,0,1868,0,2,0
4994.04,888,112,0.4726,1868,28,32,15,37,0,0,0,1868,0,2,0
4995.11,888,112,0.4801,1868,28,32,15,37,0,0,0,1868,0,0,0
4996.23,888,112,0.5039,1868,28,32,15,37,0,0,0,1868,0,4,0
4997.35,889,111,0.5236,1868,27,32,15,37,0,0,0,1868,0,2,0
4998.42,889,111,0.5133,1868,27,32,15,37,0,0,0,1868,0,0,0
4999.48,889,111,0.5109,1868,27,32,15,37,0,0,0,1868,0,0,0
5000.53,889,111,0.5119,1870,27,32,15,37,0,0,0,1870,0,0,0
5001.60,889,111,0.5577,1870,27,32,15,37,0,0,0,1870,0,0,0
5002.64,890,110,0.5501,1870,26,32,15,37,0,0,0,1870,0,0,0
5003.76,890,110,0.5622,1870,26,32,15,37,0,0,0,1870,0,0,0
5004.92,893,107,0.5716,1870,26,31,15,35,0,0,0,1870,0,0,0
5006.00,893,107,0.5721,1870,26,31,15,35,0,0,0,1870,0,0,0
5007.09,893,107,0.5737,1870,26,31,15,35,0,0,0,1870,0,0,0
5008.13,893,107,0.5613,1870,26,31,15,35,0,0,0,1870,0,0,0
5009.20,893,107,0.5681,1870,26,31,15,35,0,0,0,1870,0,0,0
5010.28,894,106,0.5695,1870,26,31,14,35,0,0,0,1870,0,0,0
5011.39,895,105,0.5608,1870,26,31,13,35,0,0,0,1870,0,0,0
5012.42,896,104,0.5530,1870,25,31,13,35,0,0,0,1870,0,0,0
5013.53,898,102,0.5526,1870,25,30,13,34,0,0,0,1870,0,0,0
5014.62,898,102,0.5893,1870,25,30,13,34,0,0,0,1870,0,0,0
5015.67,899,101,0.5856,1870,25,30,12,34,0,0,0,1870,0,0,0
5016.78,899,101,0.5895,1870,25,30,12,34,0,0,0,1870,0,2,0
5017.88,899,101,0.5992,1870,25,30,13,33,0,0,0,1870,0,4,0
5018.90,899,101,0.6088,1870,25,30,13,33,0,0,0,1870,0,0,0
5020.01,900,100,0.6019,1872,25,30,13,32,0,2,0,1872,0,0,0
5021.07,901,99,0.5856,1872,25,30,13,31,0,0,0,1872,0,0,0
5022.10,901,99,0.6020,1874,25,30,13,31,0,0,0,1874,0,0,0
5023.17,903,97,0.5891,1874,25,29,13,30,0,0,0,1874,0,0,0
5024.23,906,94,0.5804,1874,25,29,10,30,0,0,0,1874,0,0,0
5025.26,906,94,0.6026,1874,25,29,10,30,0,0,0,1874,0,0,0
5026.26,907,93,0.5929,1874,24,29,10,30,0,0,0,1874,2,0,0
5027.37,908,92,0.5780,1874,24,29,10,29,0,0,0,1874,2,0,0
5028.44,908,92,0.5721,1874,24,29,11,28,0,0,0,1874,2,2,0
5029.53,909,91,0.5850,1874,23,29,11,28,0,0,0,1874,2,2,0
5030.57,910,90,0.5786,1874,22,29,11,28,0,0,0,1874,2,0,0
5031.57,910,90,0.5796,1874,22,29,11,28,0,0,0,1874,2,0,0
5032.62,910,90,0.5835,1874,22,29,11,28,0,2,0,1874,0,0,0
5033.63,910,90,0.5800,1874,22,29,11,28,0,0,0,1874,0,0,0
5034.74,910,90,0.5837,1874,22,29,11,28,0,0,0,1874,0,0,0
5035.83,910,90,0.6188,1874,22,29,11,28,0,0,0,1874,0,0,0
5036.86,910,90,0.6180,1874,22,29,12,27,0,0,0,1874,0,2,0
5037.92,910,90,0.6444,1874,22,29,12,27,0,0,0,1874,2,0,0
5038.97,910,90,0.6618,1874,22,29,12,27,0,0,0,1874,4,0,2
5040.05,911,89,0.6448,1874,21,29,12,27,0,0,0,1874,4,0,2
5041.17,911,89,0.6570,1874,21,29,12,27,0,0,0,1874,4,0,2
5042.17,912,88,0.6460,1874,20,29,12,27,0,0,0,1874,4,0,2
5043.20,912,88,0.6466,1874,20,29,12,27,0,0,0,1874,2,0,2
5044.31,913,87,0.6441,1874,19,29,12,27,0,2,0,1874,0,0,2
5045.31,914,86,0.6319,1876,19,28,12,27,0,0,0,1876,0,0,0
5046.35,914,86,0.6453,1876,19,28,12,27,0,0,0,1876,0,0,0
5047.46,914,86,0.6336,1876,19,28,12,27,0,0,0,1876,0,0,0
5048.50,915,85,0.6251,1876,19,28,11,27,0,0,0,1876,0,0,0
5049.63,916,84,0.6605,1874,19,28,10,27,0,0,0,1874,0,0,0
5050.65,916,84,0.7164,1874,19,28,10,27,0,0,0,1874,0,0,0
5051.78,918,82,0.7734,1874,19,27,10,26,0,0,0,1874,0,2,0
5052.82,918,82,0.7708,1874,19,27,10,26,0,0,0,1874,0,0,0
5053.90,918,82,0.7820,1874,19,27,10,26,0,0,0,1874,0,0,0
5054.91,920,80,0.7551,1874,17,27,10,26,0,0,0,1874,0,0,0
5056.00,922,78,0.7705,1874,17,26,10,25,0,0,0,1874,0,0,0
