Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair (1),Zone_ZoneSensor stair,Zone_ZoneSensor (1),Zone_ZoneSensor stair (3),Zone_ZoneSensor stair (2),Zone_ZoneSensor stair (10),Zone_ZoneSensor stair (9),Zone_ZoneSensor stair (11),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (7),Zone_ZoneSensor stair (4)_noSmartSign,Zone_ZoneSensor stair (8)
759.72,89,911,0.0276,1224,224,214,71,402,0,0,1224,0,0,0,0,380,0,0,2,0
761.07,90,910,0.0246,1224,223,214,71,402,0,0,1224,0,0,0,0,380,2,0,2,0
762.41,90,910,0.0277,1224,223,214,71,402,0,0,1224,0,0,0,0,380,2,0,2,0
763.74,90,910,0.0267,1224,223,214,71,402,0,0,1224,0,0,0,0,380,2,0,2,0
765.04,90,910,0.0310,1224,223,214,71,402,0,0,1224,0,0,0,0,380,2,0,2,0
766.36,90,910,0.0299,1224,223,214,72,401,0,0,1224,0,0,0,0,380,2,0,2,2
767.76,90,910,0.0303,1224,223,214,73,400,0,0,1224,0,0,0,0,380,0,2,2,2
769.12,90,910,0.0330,1224,223,214,73,400,0,0,1224,0,0,0,0,380,0,2,2,0
770.43,90,910,0.0317,1224,223,214,73,400,0,0,1224,0,0,0,0,380,0,0,2,0
771.83,91,909,0.0314,1224,222,214,73,399,0,0,1224,0,0,0,0,382,0,0,0,0
773.21,92,908,0.0298,1224,222,214,74,398,0,0,1224,0,0,0,2,382,0,0,0,0
774.55,92,908,0.0280,1224,222,214,74,398,0,0,1224,0,0,0,2,382,0,0,0,0
775.92,92,908,0.0286,1224,222,214,74,398,0,0,1224,0,0,0,0,382,0,0,0,0
777.26,93,907,0.0257,1224,222,214,73,398,0,0,1224,0,0,0,0,382,0,0,0,0
778.62,93,907,0.0282,1224,222,214,73,398,0,0,1224,0,0,0,0,382,0,0,0,0
779.94,94,906,0.0288,1224,222,213,73,398,0,0,1224,0,0,0,0,382,0,0,0,0
781.25,94,906,0.0274,1224,222,213,73,398,0,0,1224,0,0,0,0,382,0,0,0,0
782.61,94,906,0.0281,1224,222,213,73,398,0,0,1224,0,0,0,0,382,0,0,0,0
783.91,94,906,0.0267,1224,222,213,73,398,0,0,1224,0,0,0,0,382,0,2,0,0
785.13,94,906,0.0269,1224,222,213,73,398,0,0,1224,0,0,0,0,382,0,2,0,0
786.45,94,906,0.0278,1224,222,213,73,398,0,0,1224,0,0,0,0,382,0,0,0,0
787.77,94,906,0.0271,1224,222,213,73,398,0,0,1224,0,0,0,0,382,2,0,0,0
789.15,94,906,0.0278,1224,222,213,73,398,0,0,1224,0,0,0,0,382,2,0,0,0
790.52,94,906,0.0282,1224,222,213,73,398,0,0,1224,0,0,0,0,382,2,0,0,2
791.88,94,906,0.0281,1224,222,213,73,398,0,0,1224,0,0,0,0,382,2,0,0,0
793.17,94,906,0.0280,1224,222,213,73,398,0,0,1224,0,0,0,0,382,2,0,0,0
794.48,94,906,0.0277,1224,222,213,73,398,0,0,1224,0,0,0,0,382,0,0,0,0
795.81,94,906,0.0308,1224,222,213,73,398,0,0,1224,0,0,0,0,382,0,0,0,0
797.13,95,905,0.0262,1224,221,213,73,398,0,0,1224,0,0,0,0,382,0,0,0,0
798.48,95,905,0.0299,1224,221,213,73,398,0,0,1224,0,0,0,0,382,0,0,0,2
799.81,96,904,0.0276,1224,221,213,72,398,0,0,1224,0,0,0,0,382,0,0,0,2
801.17,96,904,0.0299,1224,220,213,72,398,0,0,1224,0,0,0,0,384,0,0,0,0
802.54,97,903,0.0297,1224,220,213,72,398,0,0,1224,0,0,0,0,384,0,0,0,0
803.90,97,903,0.0277,1224,220,213,72,398,0,0,1224,0,0,0,0,384,0,0,0,0
805.20,98,902,0.0265,1224,219,213,72,398,0,0,1224,0,0,0,0,384,0,0,0,0
806.53,98,902,0.0257,1224,219,213,72,398,0,0,1224,0,0,0,0,384,0,0,0,0
807.91,99,901,0.0245,1224,219,212,72,398,0,0,1224,0,0,0,0,384,0,2,0,0
809.27,99,901,0.0254,1224,219,212,72,398,0,0,1224,0,0,0,0,384,2,2,0,0
810.60,99,901,0.0240,1224,219,212,72,398,0,0,1224,0,0,0,0,384,2,0,0,0
812.00,99,901,0.0240,1224,219,212,72,398,0,0,1224,0,0,0,0,384,2,0,0,0
813.31,99,901,0.0228,1224,219,212,72,398,0,0,1224,0,0,0,0,384,2,0,0,0
814.92,99,901,0.0229,1224,219,212,72,398,0,0,1224,0,0,0,0,384,2,0,0,0
816.23,99,901,0.0243,1224,219,212,72,398,0,0,1224,0,0,0,0,384,2,2,0,0
817.55,99,901,0.0216,1224,219,212,72,398,0,0,1224,0,0,0,0,384,2,2,0,0
818.95,99,901,0.0263,1224,219,212,72,398,0,0,1224,0,0,0,0,384,2,0,0,0
820.06,99,901,0.0254,1224,219,212,73,397,0,0,1224,0,0,0,2,384,2,0,0,0
821.41,99,901,0.0296,1226,219,212,73,397,0,0,1226,0,0,0,2,384,2,0,0,0
822.74,100,900,0.0259,1224,219,212,72,397,0,0,1224,0,0,0,0,384,2,0,0,0
824.04,100,900,0.0258,1224,219,212,72,397,0,0,1224,0,0,0,0,384,0,0,0,0
825.40,100,900,0.0285,1224,219,212,72,397,0,0,1224,0,0,0,0,384,0,0,0,0
826.80,100,900,0.0286,1224,219,212,72,397,0,0,1224,0,0,0,0,384,2,0,0,0
828.10,100,900,0.0286,1226,219,212,72,397,0,0,1226,0,0,0,0,384,2,0,0,0
829.41,101,899,0.0298,1228,219,211,72,397,0,0,1228,0,0,0,0,384,2,0,0,0
830.77,102,898,0.0277,1228,219,211,72,396,0,0,1228,0,0,0,0,384,2,0,0,0
832.14,102,898,0.0280,1226,219,211,72,396,0,0,1226,0,0,0,0,384,0,0,0,0
833.48,102,898,0.0284,1226,219,211,72,396,0,0,1226,0,0,0,0,384,0,0,0,0
834.82,103,897,0.0287,1226,219,211,72,395,0,0,1226,0,0,0,0,384,0,0,0,0
836.22,104,896,0.0247,1226,219,210,72,395,0,0,1226,0,0,0,0,384,0,0,0,0
837.60,104,896,0.0250,1226,219,210,72,395,0,0,1226,0,0,0,0,384,0,0,0,2
838.90,104,896,0.0251,1226,219,210,72,395,0,0,1226,0,0,0,0,384,0,0,0,2
840.20,104,896,0.0269,1226,219,210,72,395,0,0,1226,0,0,0,0,384,0,0,0,0
841.33,104,896,0.0262,1226,219,210,72,395,0,0,1226,0,0,0,0,384,0,0,0,0
842.64,105,895,0.0259,1226,219,210,71,395,0,0,1226,0,0,0,0,384,0,0,0,0
843.97,105,895,0.0266,1226,219,210,71,395,0,0,1226,0,0,0,0,384,0,0,0,0
845.29,107,893,0.0224,1226,219,209,70,395,0,0,1226,0,0,0,0,384,0,0,0,0
846.65,107,893,0.0221,1226,219,209,70,395,0,0,1226,0,0,0,0,384,0,0,0,0
847.93,107,893,0.0215,1226,219,209,70,395,0,0,1226,0,0,0,0,384,0,0,0,0
849.23,107,893,0.0220,1226,219,209,70,395,0,0,1226,0,0,0,0,384,0,0,0,0
850.53,107,893,0.0228,1226,219,209,70,395,0,0,1226,0,0,0,0,384,0,0,0,0
851.89,107,893,0.0218,1226,219,209,70,395,0,0,1226,0,0,0,0,384,0,0,0,0
853.18,107,893,0.0223,1226,219,209,70,395,0,0,1226,0,0,0,0,384,0,0,0,0
854.48,107,893,0.0215,1228,219,209,70,395,0,0,1228,0,0,0,0,384,0,2,0,0
855.88,107,893,0.0224,1230,219,209,70,395,0,0,1230,0,0,0,0,384,0,2,0,0
857.22,108,892,0.0227,1230,219,209,70,394,0,0,1230,0,0,0,0,384,0,0,0,0
858.57,108,892,0.0221,1228,219,209,70,394,0,0,1228,0,0,0,0,384,0,0,0,0
859.91,108,892,0.0230,1230,219,209,71,393,0,0,1230,0,0,0,0,384,0,2,0,0
861.23,109,891,0.0196,1230,219,209,71,392,0,0,1230,0,0,0,0,384,0,2,0,0
862.54,109,891,0.0200,1230,219,209,71,392,0,0,1230,0,0,0,0,384,0,0,0,0
863.87,109,891,0.0195,1230,219,209,71,392,0,0,1230,0,0,0,0,384,0,0,2,0
865.15,109,891,0.0200,1230,219,209,71,392,0,0,1230,0,0,0,0,384,0,0,2,0
