Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair,Zone_ZoneSensor stair (9),Zone_ZoneSensor (1),Zone_ZoneSensor stair (3),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (7),Zone_ZoneSensor stair (4)_noSmartSign
1695.80,222,778,0.0266,358,197,216,66,299,0,0,358,0,0,0,0
1696.93,222,778,0.0288,358,197,216,66,299,0,0,358,0,0,0,0
1698.03,222,778,0.0284,358,197,216,66,299,0,0,358,0,0,0,0
1699.14,222,778,0.0264,358,197,216,66,299,0,0,358,0,0,0,0
1700.24,222,778,0.0267,358,197,216,66,299,0,0,358,0,0,0,0
1701.35,222,778,0.0275,358,197,216,66,299,0,0,358,0,0,0,0
1702.44,222,778,0.0282,358,197,216,66,299,0,0,358,0,0,0,0
1703.53,222,778,0.0268,358,197,216,66,299,0,0,358,0,0,0,0
1704.66,222,778,0.0283,358,197,216,66,299,0,0,358,0,0,0,0
1705.76,223,777,0.0266,358,197,216,66,298,0,0,358,0,0,0,0
1706.85,223,777,0.0288,358,197,216,66,298,0,0,358,0,0,0,0
1708.03,223,777,0.0270,358,197,216,66,298,0,0,358,0,0,0,0
1709.15,223,777,0.0285,358,197,216,66,298,0,0,358,0,0,0,0
1710.26,223,777,0.0287,358,197,216,66,298,0,0,358,0,0,0,0
1711.34,223,777,0.0272,358,197,216,67,297,0,2,358,0,0,0,0
1712.45,223,777,0.0289,358,197,216,67,297,0,2,358,0,0,0,0
1713.58,224,776,0.0248,358,197,216,66,297,0,0,358,0,0,0,0
1714.65,224,776,0.0287,358,197,216,66,297,0,0,358,0,0,0,0
1715.84,224,776,0.0269,358,197,216,66,297,0,0,358,0,0,0,0
1716.95,224,776,0.0263,358,197,216,66,297,0,0,358,0,0,0,0
1718.07,225,775,0.0225,358,197,216,65,297,0,0,358,0,0,0,0
1719.30,225,775,0.0208,358,197,216,65,297,0,0,358,0,0,0,0
1720.46,225,775,0.0264,358,197,216,65,297,0,0,358,0,0,0,2
1721.57,225,775,0.0277,358,197,216,65,297,0,0,358,0,0,0,2
1722.65,225,775,0.0251,358,197,216,65,297,0,0,358,0,0,0,2
1723.74,225,775,0.0301,358,197,216,65,297,0,0,358,0,0,0,2
1724.88,225,775,0.0329,358,197,216,65,297,0,0,358,0,0,0,2
1725.97,226,774,0.0323,358,197,215,65,297,0,0,358,0,0,0,2
1727.11,226,774,0.0316,358,197,215,65,297,0,0,358,0,0,0,0
1728.21,226,774,0.0279,358,197,215,65,297,0,0,358,0,0,0,0
1729.34,226,774,0.0301,358,197,215,65,297,0,0,358,0,0,0,0
1730.45,226,774,0.0322,358,197,215,65,297,0,0,358,0,0,0,0
1731.81,226,774,0.0322,358,197,215,65,297,0,0,358,0,0,0,0
1732.92,227,773,0.0287,358,197,215,64,297,0,0,358,0,0,0,0
1734.00,227,773,0.0282,358,197,215,64,297,0,0,358,0,0,0,0
1735.16,227,773,0.0302,358,197,215,64,297,0,0,358,0,0,0,0
1736.30,227,773,0.0277,358,197,215,65,296,0,0,358,0,0,2,0
1737.39,227,773,0.0276,358,197,215,65,296,0,0,358,0,0,0,0
1738.50,227,773,0.0288,358,197,215,65,296,0,0,358,0,2,0,0
1739.62,227,773,0.0301,358,197,215,65,296,0,0,358,0,2,0,0
1740.74,227,773,0.0333,358,197,215,65,296,0,0,358,0,2,0,0
1741.83,227,773,0.0303,358,197,215,65,296,0,0,358,0,2,0,0
1742.92,227,773,0.0309,358,197,215,65,296,0,0,358,0,2,0,0
1744.00,227,773,0.0310,358,197,215,65,296,0,0,358,0,0,0,0
1745.13,227,773,0.0322,358,197,215,65,296,0,0,358,0,0,0,0
1746.24,227,773,0.0307,358,197,215,65,296,0,0,358,0,0,2,0
1747.35,227,773,0.0324,358,197,215,65,296,0,0,358,0,0,0,0
1748.45,228,772,0.0322,358,196,215,65,296,0,0,358,0,0,0,0
1749.58,228,772,0.0331,358,196,215,65,296,0,0,358,0,0,0,0
1750.71,228,772,0.0335,358,196,215,65,296,0,0,358,0,0,0,0
1751.83,228,772,0.0349,358,196,215,65,296,0,0,358,0,0,0,0
1752.92,228,772,0.0357,358,196,215,65,296,0,0,358,0,0,0,0
1754.00,228,772,0.0342,358,196,215,65,296,0,0,358,0,0,0,0
1755.11,228,772,0.0338,358,196,215,65,296,0,0,358,0,0,0,2
1756.19,228,772,0.0332,358,196,215,65,296,0,0,358,0,0,0,2
1757.29,229,771,0.0329,358,196,214,65,296,0,0,358,0,0,0,2
1758.40,229,771,0.0308,358,196,214,65,296,0,0,358,0,0,0,2
1759.52,229,771,0.0352,358,196,214,65,296,0,0,358,0,0,0,2
1760.63,229,771,0.0332,360,196,214,65,296,0,0,360,0,0,0,2
1761.72,229,771,0.0325,360,196,214,65,296,0,0,360,0,0,0,0
1762.85,230,770,0.0299,360,196,214,65,295,0,0,360,0,0,0,0
1763.96,230,770,0.0344,360,196,214,65,295,0,0,360,0,0,0,0
1765.07,230,770,0.0316,360,196,214,65,295,0,0,360,0,0,0,0
1766.15,230,770,0.0336,360,196,214,65,295,0,0,360,0,0,0,0
1767.23,231,769,0.0297,360,196,214,64,295,0,0,360,0,0,0,0
1768.32,231,769,0.0296,360,196,214,64,295,0,0,360,0,0,0,0
1769.42,231,769,0.0298,360,196,214,64,295,0,0,360,0,0,0,0
1770.56,231,769,0.0323,360,196,214,64,295,0,0,360,0,0,0,0
1771.64,231,769,0.0302,360,196,214,64,295,0,0,360,0,2,0,0
1772.73,231,769,0.0363,360,196,214,64,295,0,0,360,0,2,0,0
1773.88,232,768,0.0314,360,195,214,64,295,0,0,360,0,2,0,0
1775.05,232,768,0.0334,360,195,214,64,295,0,0,360,0,2,0,0
1776.13,232,768,0.0313,360,195,214,64,295,0,0,360,0,2,0,0
1777.20,232,768,0.0321,362,195,214,64,295,0,0,362,0,0,0,0
1778.28,232,768,0.0345,362,195,214,64,295,0,0,362,0,0,0,0
1779.36,233,767,0.0376,362,195,214,63,295,0,0,362,0,0,0,0
1780.48,233,767,0.0350,360,195,214,63,295,0,0,360,0,0,0,0
1782.15,234,766,0.0355,360,195,214,63,294,0,0,360,0,0,0,0
1783.26,234,766,0.0336,360,195,214,63,294,0,0,360,0,0,0,0
1784.33,234,766,0.0341,360,195,214,63,294,0,0,360,0,0,0,0
1785.42,234,766,0.0338,360,195,214,63,294,0,0,360,0,0,0,0
1786.77,234,766,0.0350,360,195,214,63,294,0,0,360,0,0,0,0
1787.84,234,766,0.0350,360,195,214,63,294,0,0,360,0,0,0,0
1788.92,234,766,0.0360,360,195,214,63,294,0,0,360,0,0,0,0
1790.01,235,765,0.0343,360,195,213,63,294,0,0,360,0,0,0,0
1791.14,235,765,0.0331,362,195,213,63,294,0,0,362,0,0,0,0
1792.24,235,765,0.0332,362,195,213,63,294,0,0,362,0,0,0,0
1793.31,236,764,0.0319,362,195,213,63,293,0,0,362,0,0,0,0
1794.55,236,764,0.0310,362,195,213,63,293,0,0,362,0,0,0,0
1795.88,236,764,0.0316,362,195,213,63,293,0,0,362,0,0,0,0
1796.96,237,763,0.0281,362,194,213,63,293,0,0,362,0,0,0,0
1798.08,237,763,0.0312,362,194,213,63,293,0,0,362,0,0,0,0
1799.16,237,763,0.0293,362,194,213,63,293,0,0,362,0,0,0,0
1800.50,237,763,0.0330,362,194,213,63,293,0,0,362,0,0,0,0
1801.58,237,763,0.0303,362,194,213,63,293,0,0,362,0,0,0,0
1802.65,237,763,0.0321,362,194,213,63,293,0,0,362,0,0,0,0
1803.72,237,763,0.0339,362,194,213,63,293,0,0,362,0,0,0,0
1804.82,237,763,0.0299,362,194,213,63,293,0,0,362,0,0,0,0
1805.90,237,763,0.0306,362,194,213,63,293,0,0,362,0,2,0,0
1806.99,237,763,0.0312,362,194,213,63,293,0,0,362,0,2,0,0
1808.06,237,763,0.0318,362,194,213,63,293,0,0,362,0,2,0,0
1809.13,237,763,0.0311,362,194,213,63,293,0,0,362,0,2,0,0
1810.25,237,763,0.0324,362,194,213,63,293,0,0,362,0,2,0,0
1811.32,237,763,0.0327,362,194,213,63,293,0,0,362,0,2,0,0
1812.39,237,763,0.0324,362,194,213,63,293,0,0,362,0,0,0,0
1813.69,237,763,0.0351,362,194,213,63,293,0,0,362,0,0,0,0
1814.76,237,763,0.0358,362,194,213,63,293,0,0,362,0,0,0,0
1815.88,237,763,0.0359,364,194,213,63,293,0,0,364,0,0,0,0
1816.99,238,762,0.0343,364,194,213,63,292,0,0,364,0,0,0,0
1818.13,238,762,0.0388,364,194,213,64,291,0,0,364,0,0,2,0
1819.21,238,762,0.0391,364,194,213,64,291,0,0,364,0,0,2,0
1820.32,238,762,0.0395,364,194,213,65,290,0,0,364,0,0,2,0
1821.45,239,761,0.0362,364,194,213,65,289,0,0,364,0,0,2,0
1822.55,239,761,0.0373,364,194,213,65,289,0,0,364,0,0,0,0
1823.63,239,761,0.0390,364,194,213,65,289,0,0,364,0,0,0,0
1824.71,240,760,0.0367,364,194,212,65,289,0,0,364,0,0,0,0
1825.83,240,760,0.0336,364,194,212,65,289,0,0,364,0,0,0,0
1827.27,240,760,0.0350,364,194,212,65,289,0,0,364,0,0,0,0
1828.37,240,760,0.0346,364,194,212,65,289,0,0,364,0,0,0,0
1829.43,241,759,0.0359,364,194,211,65,289,0,0,364,0,0,0,0
1830.56,241,759,0.0370,364,194,211,65,289,0,0,364,0,0,0,0
1831.66,241,759,0.0373,364,194,211,65,289,0,0,364,0,0,0,2
1832.74,241,759,0.0362,364,194,211,65,289,0,0,364,0,0,0,2
1833.81,241,759,0.0384,364,194,211,65,289,0,0,364,0,0,0,2
1834.89,241,759,0.0383,364,194,211,65,289,0,0,364,0,0,0,2
1835.99,241,759,0.0402,364,194,211,65,289,0,0,364,0,0,0,2
1837.09,242,758,0.0394,364,193,211,66,288,0,0,364,0,0,2,2
1838.23,242,758,0.0367,364,193,211,66,288,0,0,364,0,0,0,0
1839.37,243,757,0.0391,364,193,211,66,287,0,0,364,0,0,0,0
1840.80,243,757,0.0373,364,193,211,66,287,0,0,364,0,0,0,0
1841.92,243,757,0.0381,364,193,211,66,287,0,0,364,0,0,0,0
1842.99,243,757,0.0415,364,193,211,66,287,0,0,364,0,0,0,0
1844.08,243,757,0.0398,364,193,211,66,287,0,0,364,0,0,0,0
1845.16,243,757,0.0389,364,193,211,66,287,0,0,364,0,0,0,0
1846.25,244,756,0.0378,364,193,211,66,286,0,0,364,0,0,0,0
1847.37,244,756,0.0396,364,193,211,66,286,0,0,364,0,0,0,0
1848.48,244,756,0.0389,364,193,211,66,286,0,0,364,0,0,0,0
1849.57,246,754,0.0359,364,193,210,65,286,0,0,364,0,0,0,0
1850.68,246,754,0.0376,364,193,210,65,286,0,0,364,0,0,0,0
1851.75,247,753,0.0379,364,193,210,64,286,0,0,364,0,0,0,0
1852.81,247,753,0.0386,364,193,210,64,286,0,0,364,0,0,0,0
1853.93,247,753,0.0395,364,193,210,64,286,0,0,364,0,0,0,0
1855.06,248,752,0.0365,364,193,209,64,286,0,0,364,0,0,0,0
1856.20,248,752,0.0355,364,193,209,64,286,0,0,364,0,0,0,0
1857.31,248,752,0.0372,364,193,209,64,286,0,0,364,0,0,0,0
1858.40,248,752,0.0372,364,193,209,64,286,0,0,364,0,0,0,0
1859.51,248,752,0.0361,364,193,209,64,286,0,0,364,0,0,0,0
1860.64,248,752,0.0362,364,193,209,64,286,0,0,364,0,0,0,0
1861.76,248,752,0.0359,364,193,209,64,286,0,0,364,0,0,0,0
1862.84,248,752,0.0365,364,193,209,64,286,0,0,364,0,0,0,0
1863.91,249,751,0.0342,364,192,209,64,286,0,0,364,0,0,0,0
1865.06,249,751,0.0349,364,192,209,64,286,0,0,364,0,0,0,0
1866.13,249,751,0.0345,364,192,209,64,286,0,0,364,0,0,0,0
1867.22,250,750,0.0394,364,192,208,64,286,0,0,364,0,0,0,0
1868.33,251,749,0.0398,364,192,208,63,286,0,0,364,0,0,0,0
1869.43,251,749,0.0400,364,192,208,63,286,0,0,364,0,0,0,0
1870.53,251,749,0.0395,364,192,208,63,286,0,0,364,0,0,0,0
1871.59,251,749,0.0411,364,192,208,63,286,0,0,364,0,0,0,0
1872.65,251,749,0.0432,364,192,208,63,286,0,0,364,0,0,0,0
1873.72,251,749,0.0419,364,192,208,63,286,0,0,364,0,0,2,0
1874.79,251,749,0.0434,364,192,208,63,286,0,0,364,0,0,2,0
1875.87,251,749,0.0426,364,192,208,63,286,0,0,364,0,0,0,0
1876.95,251,749,0.0433,364,192,208,63,286,0,0,364,0,0,0,0
1878.03,251,749,0.0428,364,192,208,63,286,0,0,364,0,0,0,0
1879.09,252,748,0.0409,364,192,208,62,286,0,0,364,0,0,0,0
1880.21,252,748,0.0399,364,192,208,63,285,0,0,364,0,0,2,0
1881.63,252,748,0.0412,364,192,208,63,285,0,0,364,0,0,0,0
1882.75,252,748,0.0410,364,192,208,63,285,0,0,364,0,2,0,0
1883.85,253,747,0.0377,364,192,207,63,285,0,0,364,0,2,0,0
1884.94,254,746,0.0382,364,192,206,63,285,0,0,364,0,2,0,0
1886.06,254,746,0.0415,364,192,206,63,285,0,0,364,0,2,0,0
1887.11,254,746,0.0428,364,192,206,63,285,0,0,364,0,2,0,0
1888.19,254,746,0.0444,364,192,206,63,285,0,0,364,0,0,0,0
1889.26,254,746,0.0435,364,192,206,63,285,0,0,364,0,2,0,0
1890.33,254,746,0.0434,364,192,206,63,285,0,0,364,0,2,0,0
1891.42,254,746,0.0411,364,192,206,63,285,0,0,364,0,2,0,0
1892.49,254,746,0.0427,364,192,206,63,285,0,0,364,0,2,0,0
1893.54,254,746,0.0412,364,192,206,63,285,0,0,364,0,2,0,0
1894.60,254,746,0.0429,364,192,206,63,285,0,0,364,0,2,0,0
1895.72,254,746,0.0421,364,192,206,63,285,0,0,364,0,0,0,0
1896.77,254,746,0.0408,364,192,206,63,285,0,0,364,0,0,0,0
1897.84,254,746,0.0454,364,192,206,63,285,0,0,364,0,0,0,0
1898.89,254,746,0.0484,364,192,206,63,285,0,0,364,0,0,0,0
1899.95,254,746,0.0463,364,192,206,63,285,0,0,364,0,0,0,0
1901.02,255,745,0.0443,364,192,205,63,285,0,0,364,0,0,0,0
1902.11,256,744,0.0440,364,192,205,62,285,0,0,364,0,0,0,0
1903.18,257,743,0.0409,364,192,204,62,285,0,0,364,0,0,0,0
1904.33,257,743,0.0419,364,192,204,63,284,0,0,364,0,0,2,0
1905.50,257,743,0.0415,364,192,204,63,284,0,0,364,0,0,2,0
1906.55,257,743,0.0422,364,192,204,63,284,0,0,364,0,0,0,0
1907.60,257,743,0.0418,364,192,204,63,284,0,0,364,0,0,2,0
1908.70,258,742,0.0387,364,192,203,63,284,0,0,364,0,0,2,0
1909.78,258,742,0.0386,364,192,203,63,284,0,0,364,0,0,0,0
1910.97,258,742,0.0410,364,192,203,63,284,0,0,364,0,0,0,0
1912.27,259,741,0.0365,364,192,203,62,284,0,0,364,0,0,0,0
1913.35,259,741,0.0373,364,192,203,62,284,0,0,364,0,0,0,0
1914.40,259,741,0.0407,366,192,203,62,284,0,0,366,0,0,0,0
1915.46,260,740,0.0375,368,192,203,62,283,0,0,368,0,0,0,0
1916.56,262,738,0.0372,368,191,203,62,282,0,0,368,0,0,0,0
1917.64,262,738,0.0366,368,191,203,62,282,0,0,368,0,0,0,0
1918.70,263,737,0.0347,368,191,203,62,281,0,0,368,0,2,0,0
1919.80,263,737,0.0370,368,191,203,62,281,0,0,368,0,2,0,0
1920.87,263,737,0.0377,368,191,203,62,281,0,0,368,0,2,0,0
1921.95,263,737,0.0396,368,191,203,62,281,0,0,368,0,2,2,0
1922.98,263,737,0.0405,368,191,203,62,281,0,0,368,0,2,2,0
1924.03,263,737,0.0375,368,191,203,62,281,0,0,368,0,2,0,0
1925.07,263,737,0.0391,368,191,203,62,281,0,0,368,0,0,0,0
1926.15,263,737,0.0385,368,191,203,62,281,0,0,368,0,0,0,0
1927.21,263,737,0.0387,368,191,203,62,281,0,0,368,0,0,0,0
1928.26,263,737,0.0408,368,191,203,62,281,0,0,368,0,0,0,0
1929.28,263,737,0.0389,368,191,203,62,281,0,0,368,0,0,0,0
1930.35,263,737,0.0384,368,191,203,62,281,0,0,368,0,0,0,0
1931.39,263,737,0.0397,368,191,203,62,281,0,0,368,0,0,0,0
1932.43,263,737,0.0414,368,191,203,62,281,0,0,368,0,0,0,0
1933.49,263,737,0.0433,368,191,203,62,281,0,0,368,0,0,0,0
1934.53,263,737,0.0421,368,191,203,62,281,0,0,368,0,0,0,0
1935.61,264,736,0.0451,368,191,203,61,281,0,0,368,0,0,0,0
1936.68,265,735,0.0423,368,191,203,60,281,0,0,368,0,0,0,0
1937.78,267,733,0.0377,368,190,202,60,281,0,0,368,0,0,0,0
1938.81,267,733,0.0359,368,190,202,60,281,0,0,368,0,0,0,0
1939.89,268,732,0.0371,368,189,202,60,281,0,0,368,0,0,0,0
1940.97,268,732,0.0357,368,189,202,60,281,0,0,368,0,0,0,0
1942.03,270,730,0.0296,368,188,201,60,281,0,0,368,0,0,0,0
1943.12,270,730,0.0300,368,188,201,60,281,0,0,368,0,0,0,0
1944.15,270,730,0.0284,368,188,201,60,281,0,0,368,0,0,0,0
1945.19,270,730,0.0290,368,188,201,60,281,0,0,368,0,0,0,2
1946.24,270,730,0.0287,368,188,201,60,281,0,0,368,0,0,0,2
1947.28,270,730,0.0300,368,188,201,60,281,0,0,368,0,0,0,2
1948.35,270,730,0.0297,368,188,201,60,281,0,0,368,0,0,0,2
1949.40,271,729,0.0300,368,188,201,59,281,0,0,368,0,0,0,2
1950.72,271,729,0.0286,368,188,201,59,281,0,0,368,0,0,0,2
1951.79,271,729,0.0318,368,188,201,59,281,0,0,368,0,0,0,0
1952.83,271,729,0.0295,368,188,201,59,281,0,0,368,0,0,0,0
1953.88,271,729,0.0302,368,188,201,59,281,0,0,368,0,0,0,0
1954.91,271,729,0.0301,368,188,201,59,281,0,0,368,0,0,0,0
1956.00,271,729,0.0302,368,188,201,59,281,0,0,368,0,0,0,0
1957.05,271,729,0.0305,368,188,201,59,281,0,0,368,0,0,0,0
1958.09,272,728,0.0279,368,187,201,59,281,0,0,368,0,0,0,0
1959.15,272,728,0.0283,368,187,201,59,281,0,0,368,0,2,0,0
1960.25,272,728,0.0291,368,187,201,59,281,0,0,368,0,2,0,0
1961.35,272,728,0.0308,368,187,201,59,281,0,0,368,0,2,0,0
1962.38,272,728,0.0287,368,187,201,59,281,0,0,368,0,2,0,0
1963.41,272,728,0.0313,368,187,201,59,281,0,0,368,0,2,0,0
1964.44,272,728,0.0294,368,187,201,59,281,0,0,368,0,2,0,0
1965.48,272,728,0.0279,368,187,201,59,281,0,0,368,0,0,0,0
1966.54,272,728,0.0317,368,187,201,59,281,0,0,368,0,0,0,0
1967.58,272,728,0.0310,368,187,201,59,281,0,0,368,0,0,0,0
1968.60,272,728,0.0326,368,187,201,59,281,0,0,368,0,0,0,0
1969.66,272,728,0.0297,368,187,201,59,281,0,0,368,0,0,0,0
1970.74,272,728,0.0334,368,187,201,60,280,0,0,368,0,0,2,0
1971.75,272,728,0.0343,368,187,201,60,280,0,0,368,0,0,0,0
1972.80,272,728,0.0340,368,187,201,60,280,0,0,368,0,0,0,0
1973.85,272,728,0.0354,368,187,201,60,280,0,0,368,0,0,0,0
1974.88,272,728,0.0375,368,187,201,61,279,0,2,368,0,0,0,0
1975.98,272,728,0.0353,368,187,201,61,279,0,2,368,0,0,0,0
1977.14,272,728,0.0390,368,187,201,61,279,0,0,368,0,0,0,0
1978.18,273,727,0.0349,368,187,200,61,279,0,0,368,0,0,0,0
1979.21,273,727,0.0372,368,187,200,61,279,0,0,368,0,0,0,0
1980.33,273,727,0.0350,368,187,200,61,279,0,0,368,0,0,0,0
1981.35,273,727,0.0355,368,187,200,61,279,0,0,368,0,0,0,0
1982.38,273,727,0.0360,368,187,200,61,279,0,0,368,0,0,0,0
1983.41,273,727,0.0377,368,187,200,61,279,0,0,368,0,0,0,0
1984.44,273,727,0.0351,368,187,200,61,279,0,0,368,0,0,0,0
1985.49,273,727,0.0369,368,187,200,61,279,0,0,368,0,0,0,0
1986.52,273,727,0.0355,368,187,200,61,279,0,0,368,0,0,0,0
1987.55,273,727,0.0362,368,187,200,61,279,0,0,368,0,0,0,0
1988.61,273,727,0.0347,368,187,200,61,279,0,0,368,0,0,0,0
1989.66,273,727,0.0385,368,187,200,61,279,0,0,368,0,0,0,0
1990.78,273,727,0.0367,368,187,200,61,279,0,0,368,0,0,0,0
1991.90,273,727,0.0386,368,187,200,61,279,0,0,368,0,0,0,0
1992.95,274,726,0.0399,368,186,200,61,279,0,0,368,0,0,0,0
1994.05,274,726,0.0404,368,186,200,62,278,0,0,368,0,0,2,0
1995.10,274,726,0.0422,368,186,200,62,278,0,0,368,0,0,2,0
1996.19,274,726,0.0410,368,186,200,62,278,0,0,368,0,2,0,0
1997.23,274,726,0.0433,368,186,200,62,278,0,0,368,0,2,0,0
1998.30,274,726,0.0421,368,186,200,62,278,0,0,368,0,2,0,0
1999.38,274,726,0.0427,368,186,200,62,278,0,0,368,0,2,0,0
2000.44,274,726,0.0423,368,186,200,62,278,0,0,368,0,2,0,0
2001.52,275,725,0.0407,368,186,200,61,278,0,0,368,0,2,0,0
2002.62,275,725,0.0377,368,186,200,61,278,0,0,368,0,0,0,0
2003.69,276,724,0.0390,368,186,199,61,278,0,0,368,0,0,0,0
2004.78,277,723,0.0365,368,186,199,61,277,0,0,368,0,0,0,0
2005.88,277,723,0.0351,368,186,199,61,277,0,0,368,0,0,0,0
2006.95,277,723,0.0349,368,186,199,61,277,0,0,368,0,0,0,0
2008.00,277,723,0.0357,368,186,199,61,277,0,0,368,0,0,0,0
2009.05,277,723,0.0383,368,186,199,61,277,0,0,368,0,0,2,0
2010.10,277,723,0.0400,368,186,199,61,277,0,0,368,0,0,2,0
2011.50,277,723,0.0407,368,186,199,61,277,0,0,368,0,0,0,0
2012.52,277,723,0.0395,368,186,199,61,277,0,0,368,0,0,0,0
2013.61,277,723,0.0393,368,186,199,61,277,0,0,368,0,0,0,0
2014.65,278,722,0.0372,368,186,198,61,277,0,0,368,0,0,0,0
2015.69,278,722,0.0351,368,186,198,61,277,0,0,368,0,0,0,0
2016.83,278,722,0.0344,368,186,198,61,277,0,0,368,0,0,0,0
2017.88,278,722,0.0344,368,186,198,61,277,0,0,368,0,0,0,0
2018.93,278,722,0.0340,368,186,198,61,277,0,0,368,0,0,0,0
2019.98,278,722,0.0351,368,186,198,61,277,0,0,368,0,0,0,0
2021.05,278,722,0.0358,368,186,198,61,277,0,0,368,0,0,0,0
2022.11,278,722,0.0361,370,186,198,61,277,0,0,370,0,0,0,0
2023.15,278,722,0.0387,370,186,198,61,277,0,0,370,0,0,0,0
2024.22,278,722,0.0395,370,186,198,61,277,0,0,370,0,0,0,0
2025.26,279,721,0.0353,370,186,198,60,277,0,0,370,0,0,0,0
2026.37,279,721,0.0376,368,186,198,60,277,0,0,368,0,0,0,0
2027.46,279,721,0.0373,368,186,198,60,277,0,0,368,0,0,0,0
2028.84,280,720,0.0388,368,186,198,59,277,0,0,368,0,0,0,0
2029.92,280,720,0.0373,368,186,198,59,277,0,0,368,0,2,0,0
2031.00,280,720,0.0364,368,186,198,59,277,0,0,368,0,2,0,0
2032.06,280,720,0.0363,368,186,198,59,277,0,0,368,0,2,0,0
2033.11,281,719,0.0335,368,185,198,59,277,0,0,368,0,2,0,0
2034.18,282,718,0.0326,368,184,198,59,277,0,0,368,0,2,0,0
2035.26,282,718,0.0339,368,184,198,59,277,0,0,368,0,2,0,0
2036.44,282,718,0.0403,368,184,198,59,277,0,0,368,0,0,0,0
2037.49,282,718,0.0396,370,184,198,59,277,0,0,370,0,0,0,0
2038.54,283,717,0.0387,370,184,198,59,276,0,0,370,0,0,0,0
2039.62,283,717,0.0401,370,184,198,59,276,0,0,370,0,0,0,0
2040.66,283,717,0.0377,370,184,198,59,276,0,0,370,0,0,0,0
2041.74,283,717,0.0367,370,184,198,59,276,0,0,370,0,0,0,0
2042.77,283,717,0.0356,370,184,198,59,276,0,0,370,0,0,0,0
2043.81,283,717,0.0340,370,184,198,59,276,0,0,370,0,0,0,0
2044.84,283,717,0.0358,370,184,198,59,276,0,0,370,0,0,0,0
2045.88,283,717,0.0330,370,184,198,59,276,0,0,370,0,0,0,0
2046.93,284,716,0.0315,370,184,197,59,276,0,0,370,0,0,0,0
2047.99,284,716,0.0295,370,184,197,59,276,0,0,370,0,0,0,0
2049.05,285,715,0.0297,370,184,196,59,276,0,0,370,0,0,0,0
2050.13,285,715,0.0309,370,184,196,59,276,0,0,370,0,0,0,0
2051.18,285,715,0.0322,370,184,196,59,276,0,0,370,0,2,0,0
2052.22,285,715,0.0326,370,184,196,59,276,0,0,370,0,2,0,0
2053.27,285,715,0.0323,370,184,196,59,276,0,0,370,0,2,0,0
2054.34,285,715,0.0369,370,184,196,60,275,0,2,370,0,2,0,0
2055.43,285,715,0.0337,370,184,196,61,274,0,0,370,0,2,2,0
2056.47,285,715,0.0333,370,184,196,61,274,0,0,370,0,2,2,0
2057.58,285,715,0.0309,370,184,196,61,274,0,0,370,0,0,0,0
2059.06,285,715,0.0351,370,184,196,61,274,0,0,370,0,0,0,0
2060.11,285,715,0.0332,370,184,196,61,274,0,0,370,0,0,0,0
2061.15,285,715,0.0319,370,184,196,61,274,0,0,370,0,0,0,0
2062.18,285,715,0.0368,370,184,196,61,274,0,0,370,0,0,0,0
2063.23,285,715,0.0353,370,184,196,61,274,0,0,370,0,0,0,0
2064.27,286,714,0.0362,370,183,196,61,274,0,0,370,0,0,0,0
2065.30,286,714,0.0374,370,183,196,61,274,0,0,370,0,0,0,0
2066.41,286,714,0.0366,370,183,196,61,274,0,0,370,0,0,0,0
2067.44,286,714,0.0386,370,183,196,61,274,0,0,370,0,0,0,0
2068.48,286,714,0.0374,370,183,196,61,274,0,0,370,0,0,0,0
2069.53,287,713,0.0361,370,183,195,61,274,0,0,370,0,0,0,0
2070.57,287,713,0.0355,370,183,195,61,274,0,0,370,0,0,0,0
2071.69,287,713,0.0363,370,183,195,61,274,0,0,370,0,0,0,0
2072.96,287,713,0.0370,370,183,195,61,274,0,0,370,0,0,0,0
2073.99,287,713,0.0382,370,183,195,61,274,0,0,370,0,0,0,0
2075.04,288,712,0.0369,370,182,195,61,274,0,0,370,0,0,0,0
2076.10,288,712,0.0354,370,182,195,61,274,0,0,370,0,0,0,0
2077.22,289,711,0.0361,370,181,195,61,274,0,0,370,0,0,0,0
2078.27,289,711,0.0339,370,181,195,61,274,0,0,370,0,0,0,0
2079.34,289,711,0.0336,370,181,195,61,274,0,0,370,0,0,0,0
2080.39,290,710,0.0322,370,180,195,62,273,0,0,370,0,0,2,0
2081.47,290,710,0.0326,370,180,195,62,273,0,0,370,0,0,0,0
2082.53,290,710,0.0330,370,180,195,62,273,0,0,370,0,0,0,0
2083.56,290,710,0.0309,370,180,195,62,273,0,0,370,0,0,0,0
2084.60,290,710,0.0295,370,180,195,62,273,0,0,370,0,0,0,0
2085.66,290,710,0.0317,370,180,195,62,273,0,0,370,0,0,0,0
2086.68,290,710,0.0396,370,180,195,62,273,0,0,370,0,0,0,0
2087.71,291,709,0.0305,370,180,195,61,273,0,0,370,0,0,2,0
2088.76,291,709,0.0317,370,180,195,61,273,0,0,370,0,0,2,0
2089.82,291,709,0.0328,370,180,195,61,273,0,0,370,0,0,0,0
2090.87,292,708,0.0373,370,180,194,61,273,0,0,370,0,0,0,0
