Time(s),TotalEscaped,ActiveAgents,AverageSpeed,MaxCongestion,Exit_Exit_Sub3,Exit_Exit_Sub2,Exit_Exit_Sub1,Exit_Exit_Sub_Main,Zone_ZoneSensor stair,Zone_ZoneSensor (1),Zone_ZoneSensor stair (3),Zone_ZoneSensor stair (9),Zone_ZoneSensor stair (6),Zone_ZoneSensor stair (7),Zone_ZoneSensor stair (4)_noSmartSign
2781.79,411,589,0.0336,1112,147,141,49,252,0,1112,0,0,0,0,0
2782.80,411,589,0.0344,1112,147,141,49,252,0,1112,0,0,0,0,0
2784.09,411,589,0.0339,1112,147,141,49,252,0,1112,0,0,0,0,0
2785.36,411,589,0.0362,1112,147,141,49,252,0,1112,0,0,0,0,0
2786.67,411,589,0.0366,1112,147,141,49,252,0,1112,0,0,0,0,0
2787.68,411,589,0.0345,1112,147,141,49,252,0,1112,0,0,0,0,0
2788.96,411,589,0.0352,1112,147,141,49,252,0,1112,0,0,0,0,0
2789.96,411,589,0.0375,1112,147,141,49,252,0,1112,0,0,0,0,0
2791.00,411,589,0.0347,1112,147,141,49,252,0,1112,0,0,0,0,0
2792.35,412,588,0.0332,1112,147,141,48,252,0,1112,0,0,0,0,0
2793.35,412,588,0.0350,1112,147,141,48,252,0,1112,0,0,0,0,0
2794.38,412,588,0.0405,1112,147,141,48,252,0,1112,0,0,0,0,0
2795.41,412,588,0.0383,1112,147,141,48,252,0,1112,0,0,0,0,0
2796.72,412,588,0.0384,1112,147,141,48,252,0,1112,0,0,0,0,0
2797.74,412,588,0.0374,1112,147,141,48,252,0,1112,0,0,0,0,0
2799.03,412,588,0.0402,1112,147,141,48,252,0,1112,0,0,0,0,0
2800.35,412,588,0.0386,1112,147,141,49,251,0,1112,0,2,0,0,0
2801.36,412,588,0.0381,1114,147,141,49,251,0,1114,0,2,0,0,0
2802.36,413,587,0.0377,1114,147,141,49,250,0,1114,0,0,0,0,0
2803.66,414,586,0.0368,1114,147,141,48,250,0,1114,0,0,0,0,0
2804.68,414,586,0.0355,1114,147,141,48,250,0,1114,0,0,0,0,0
2806.25,414,586,0.0384,1114,147,141,48,250,0,1114,0,0,0,0,0
2807.55,414,586,0.0378,1114,147,141,48,250,0,1114,0,0,0,0,0
2808.85,414,586,0.0386,1114,147,141,48,250,0,1114,0,0,0,0,0
2810.14,414,586,0.0398,1114,147,141,48,250,0,1114,0,0,0,0,0
2811.42,414,586,0.0413,1116,147,141,48,250,0,1116,0,0,0,0,0
2812.73,414,586,0.0434,1116,147,141,48,250,0,1116,0,0,0,0,0
2814.00,414,586,0.0434,1116,147,141,48,250,0,1116,0,0,0,0,0
2815.01,414,586,0.0430,1116,147,141,48,250,0,1116,0,0,0,0,0
2816.28,414,586,0.0441,1114,147,141,48,250,0,1114,0,0,0,0,0
2817.29,414,586,0.0427,1114,147,141,48,250,0,1114,0,0,0,0,0
2818.63,415,585,0.0420,1114,147,141,48,249,0,1114,0,0,0,0,0
2819.91,415,585,0.0404,1114,147,141,48,249,0,1114,0,0,0,0,0
2820.94,415,585,0.0432,1114,147,141,48,249,0,1114,0,0,0,0,0
2822.24,415,585,0.0433,1114,147,141,48,249,0,1114,0,0,0,0,0
2823.54,415,585,0.0447,1114,147,141,48,249,0,1114,0,0,0,0,0
2824.83,415,585,0.0424,1114,147,141,48,249,0,1114,0,0,0,0,0
2826.12,415,585,0.0412,1114,147,141,48,249,0,1114,0,0,0,0,0
2827.41,416,584,0.0396,1114,146,141,48,249,0,1114,0,0,0,0,0
2828.42,416,584,0.0408,1114,146,141,48,249,0,1114,0,0,0,0,0
2829.47,416,584,0.0394,1114,146,141,49,248,0,1114,0,2,0,0,0
2830.77,416,584,0.0406,1114,146,141,49,248,0,1114,0,0,0,0,0
2832.07,417,583,0.0397,1114,146,141,49,247,0,1114,0,0,0,0,0
2833.40,417,583,0.0399,1114,146,141,50,246,0,1114,0,0,0,2,0
2834.41,417,583,0.0385,1114,146,141,50,246,0,1114,0,0,0,4,0
2835.70,417,583,0.0415,1114,146,141,50,246,0,1114,0,0,0,2,0
2837.00,417,583,0.0433,1114,146,141,50,246,0,1114,0,0,0,0,0
2838.01,417,583,0.0437,1114,146,141,50,246,0,1114,0,0,0,0,0
2839.39,417,583,0.0472,1114,146,141,50,246,0,1114,0,0,0,0,0
2840.47,417,583,0.0449,1114,146,141,50,246,0,1114,0,0,0,0,0
2841.76,417,583,0.0454,1114,146,141,50,246,0,1114,0,0,0,0,0
2843.06,417,583,0.0450,1114,146,141,50,246,0,1114,0,0,0,0,0
2844.35,417,583,0.0457,1114,146,141,50,246,0,1114,0,0,0,0,0
2845.65,417,583,0.0503,1114,146,141,50,246,0,1114,0,0,0,0,0
2847.19,417,583,0.0496,1114,146,141,51,245,0,1114,0,2,0,0,0
2848.50,418,582,0.0475,1114,145,141,51,245,0,1114,0,2,0,0,0
2849.82,418,582,0.0472,1114,145,141,51,245,0,1114,0,0,0,0,0
2851.16,419,581,0.0441,1114,144,141,52,244,0,1114,0,0,0,2,0
2852.18,419,581,0.0448,1114,144,141,52,244,0,1114,0,0,0,2,0
2853.47,419,581,0.0436,1114,144,141,52,244,0,1114,0,0,0,0,0
2854.76,419,581,0.0439,1114,144,141,53,243,0,1114,0,0,0,2,0
2855.76,419,581,0.0478,1114,144,141,53,243,0,1114,0,0,0,2,0
2857.03,419,581,0.0481,1114,144,141,53,243,0,1114,0,0,0,0,0
2858.33,419,581,0.0501,1114,144,141,53,243,0,1114,0,0,0,0,0
2859.64,419,581,0.0499,1116,144,141,53,243,0,1116,0,0,0,0,0
2860.96,420,580,0.0477,1116,144,141,53,242,0,1116,0,0,0,0,0
2862.02,420,580,0.0478,1116,144,141,53,242,0,1116,0,0,0,0,0
2863.07,420,580,0.0477,1116,144,141,53,242,0,1116,0,0,0,2,0
2864.36,420,580,0.0448,1116,144,141,53,242,0,1116,0,0,0,0,0
2865.61,421,579,0.0453,1116,144,141,52,242,0,1116,0,0,0,0,0
2866.65,422,578,0.0436,1116,144,141,51,242,0,1116,0,0,0,0,0
2867.97,422,578,0.0433,1116,144,141,51,242,0,1116,0,0,0,0,0
2869.00,422,578,0.0438,1116,144,141,51,242,0,1116,0,0,0,0,0
2870.30,422,578,0.0473,1116,144,141,52,241,0,1116,0,2,0,0,0
2871.57,422,578,0.0469,1116,144,141,52,241,0,1116,0,2,0,0,0
2872.89,423,577,0.0447,1116,144,140,52,241,0,1116,0,0,0,0,0
2874.20,423,577,0.0445,1116,144,140,52,241,0,1116,0,0,0,0,0
2875.43,423,577,0.0457,1116,144,140,52,241,0,1116,0,0,0,0,0
2876.72,423,577,0.0452,1116,144,140,52,241,0,1116,0,0,0,0,0
2877.99,423,577,0.0440,1116,144,140,52,241,0,1116,0,0,0,0,0
2879.26,423,577,0.0448,1116,144,140,52,241,0,1116,0,0,0,0,0
2880.44,423,577,0.0439,1116,144,140,52,241,0,1116,0,0,0,0,0
2881.66,423,577,0.0438,1116,144,140,52,241,0,1116,0,0,0,2,0
2882.91,424,576,0.0453,1116,144,140,51,241,0,1116,0,0,0,0,0
2884.19,424,576,0.0487,1116,144,140,51,241,0,1116,0,0,0,0,0
2885.44,425,575,0.0464,1116,144,139,51,241,0,1116,0,0,0,0,0
2886.69,425,575,0.0456,1116,144,139,51,241,0,1116,0,0,0,0,0
2887.90,426,574,0.0444,1116,144,139,50,241,0,1116,0,0,0,0,0
2889.17,427,573,0.0422,1116,143,139,50,241,0,1116,0,0,0,0,0
2890.40,428,572,0.0394,1116,143,139,50,240,0,1116,0,0,0,0,0
2891.62,428,572,0.0408,1116,143,139,50,240,0,1116,0,0,0,0,0
2892.82,428,572,0.0417,1116,143,139,50,240,0,1116,0,0,0,0,0
2894.09,429,571,0.0372,1116,143,139,50,239,0,1116,0,0,0,2,0
2895.36,429,571,0.0378,1116,143,139,51,238,0,1116,0,2,0,0,0
2896.61,429,571,0.0409,1116,143,139,51,238,0,1116,0,2,0,0,0
2897.81,429,571,0.0420,1116,143,139,52,237,0,1116,0,2,0,0,0
2899.04,429,571,0.0415,1116,143,139,52,237,0,1116,0,2,0,0,0
2900.23,429,571,0.0432,1116,143,139,52,237,0,1116,0,0,0,0,0
2901.44,429,571,0.0449,1116,143,139,52,237,0,1116,0,0,0,0,0
2902.63,429,571,0.0449,1116,143,139,52,237,0,1116,0,0,0,0,0
2903.88,429,571,0.0456,1116,143,139,52,237,0,1116,0,0,2,2,0
2905.13,429,571,0.0491,1116,143,139,52,237,0,1116,0,0,2,2,0
2906.37,429,571,0.0487,1116,143,139,52,237,0,1116,0,0,2,0,0
2907.55,429,571,0.0495,1116,143,139,52,237,0,1116,0,0,2,0,0
2908.78,429,571,0.0494,1116,143,139,52,237,0,1116,0,0,2,0,0
2909.98,429,571,0.0505,1116,143,139,52,237,0,1116,0,0,0,0,0
2911.18,429,571,0.0505,1116,143,139,52,237,0,1116,0,0,0,0,0
2912.72,430,570,0.0531,1116,143,139,51,237,0,1116,0,0,0,0,0
2913.93,430,570,0.0494,1116,143,139,51,237,0,1116,0,0,0,0,0
2915.18,430,570,0.0482,1116,143,139,51,237,0,1116,0,0,0,0,0
2916.36,430,570,0.0492,1116,143,139,51,237,0,1116,0,0,0,0,0
2917.56,430,570,0.0521,1116,143,139,51,237,0,1116,0,0,0,0,0
2918.78,431,569,0.0486,1116,142,139,51,237,0,1116,0,0,0,0,0
2920.02,431,569,0.0532,1116,142,139,51,237,0,1116,0,0,0,0,0
2921.04,431,569,0.0551,1116,142,139,51,237,0,1116,0,0,0,0,0
2922.23,432,568,0.0531,1116,142,138,51,237,0,1116,0,0,0,0,0
2923.49,432,568,0.0538,1116,142,138,51,237,0,1116,0,0,0,0,0
2924.70,433,567,0.0537,1118,142,138,50,237,0,1118,0,0,0,0,0
2926.21,434,566,0.0531,1118,142,138,50,236,0,1118,0,0,0,0,0
2927.48,434,566,0.0565,1118,142,138,50,236,0,1118,0,0,0,0,0
2928.70,434,566,0.0551,1118,142,138,50,236,0,1118,0,0,0,2,0
2929.92,434,566,0.0555,1118,142,138,50,236,0,1118,0,0,0,2,0
2931.14,434,566,0.0554,1118,142,138,50,236,0,1118,0,0,0,2,0
2932.72,434,566,0.0575,1118,142,138,50,236,0,1118,0,0,0,2,0
2933.94,434,566,0.0574,1118,142,138,50,236,0,1118,0,0,0,0,0
2935.14,435,565,0.0540,1118,142,138,49,236,0,1118,0,0,0,0,0
2936.36,435,565,0.0537,1118,142,138,49,236,0,1118,0,0,0,0,0
2937.57,435,565,0.0519,1118,142,138,49,236,0,1118,0,0,0,0,0
2938.63,435,565,0.0532,1120,142,138,49,236,0,1120,0,0,0,0,0
2939.82,436,564,0.0503,1120,142,138,49,235,0,1120,0,0,0,0,0
2940.99,436,564,0.0532,1120,142,138,49,235,0,1120,0,0,0,0,0
2942.23,436,564,0.0533,1120,142,138,49,235,0,1120,0,0,0,2,0
2943.46,436,564,0.0540,1120,142,138,49,235,0,1120,0,0,0,2,0
2944.65,436,564,0.0530,1120,142,138,49,235,0,1120,0,0,0,0,0
2945.82,436,564,0.0535,1120,142,138,49,235,0,1120,0,0,0,0,0
2947.05,436,564,0.0540,1120,142,138,50,234,0,1120,0,2,0,2,0
2948.26,436,564,0.0531,1120,142,138,50,234,0,1120,0,0,2,0,0
2949.50,436,564,0.0541,1122,142,138,50,234,0,1122,0,0,2,0,0
2950.70,437,563,0.0505,1122,142,138,50,233,0,1122,0,0,2,0,0
2951.88,438,562,0.0496,1122,142,138,49,233,0,1122,0,0,2,0,0
2953.13,438,562,0.0514,1122,142,138,49,233,0,1122,0,0,2,0,2
2954.32,438,562,0.0507,1122,142,138,49,233,0,1122,0,0,0,0,2
2955.49,438,562,0.0509,1122,142,138,49,233,0,1122,0,0,0,0,2
2956.67,438,562,0.0504,1122,142,138,49,233,0,1122,0,0,0,0,2
2957.85,438,562,0.0508,1122,142,138,49,233,0,1122,0,0,0,0,4
2959.07,438,562,0.0534,1122,142,138,50,232,0,1122,0,0,0,2,2
2960.28,438,562,0.0518,1122,142,138,50,232,0,1122,0,0,2,2,2
2961.46,438,562,0.0569,1122,142,138,50,232,0,1122,0,0,2,2,2
2962.69,440,560,0.0541,1122,142,138,48,232,0,1122,0,0,2,2,2
2963.93,440,560,0.0536,1122,142,138,48,232,0,1122,0,0,2,0,0
2965.14,440,560,0.0509,1122,142,138,48,232,0,1122,0,0,2,0,0
2966.31,442,558,0.0536,1122,142,136,48,232,0,1122,0,0,0,0,0
2967.52,442,558,0.0525,1122,142,136,48,232,0,1122,0,0,0,0,0
2968.57,442,558,0.0547,1122,142,136,48,232,0,1122,0,0,0,0,0
2969.87,442,558,0.0556,1122,142,136,48,232,0,1122,0,0,0,0,0
2971.07,443,557,0.0527,1122,142,136,47,232,0,1122,0,0,0,0,0
2972.32,443,557,0.0514,1122,142,136,47,232,0,1122,0,0,0,2,0
2973.55,443,557,0.0512,1122,142,136,47,232,0,1122,0,0,0,0,0
2974.73,443,557,0.0528,1122,142,136,47,232,0,1122,0,0,0,0,0
2975.90,443,557,0.0517,1122,142,136,47,232,0,1122,0,0,0,0,0
2977.06,443,557,0.0531,1122,142,136,48,231,0,1122,0,0,0,2,0
2978.24,445,555,0.0469,1122,142,135,47,231,0,1122,0,0,0,0,0
2979.47,445,555,0.0488,1122,142,135,47,231,0,1122,0,0,0,2,0
2980.67,445,555,0.0513,1122,142,135,47,231,0,1122,0,0,0,2,0
2981.87,445,555,0.0530,1122,142,135,47,231,0,1122,0,0,0,0,0
2983.08,445,555,0.0537,1122,142,135,47,231,0,1122,0,0,0,0,0
2984.27,445,555,0.0536,1122,142,135,47,231,0,1122,0,0,0,0,0
2985.45,445,555,0.0506,1122,142,135,47,231,0,1122,0,0,0,0,0
2986.62,445,555,0.0520,1122,142,135,47,231,0,1122,0,0,0,0,0
2987.78,445,555,0.0522,1122,142,135,47,231,0,1122,0,0,0,0,0
2988.96,445,555,0.0516,1122,142,135,47,231,0,1122,0,0,0,0,0
2990.19,447,553,0.0494,1122,141,135,46,231,0,1122,0,0,0,0,0
2991.39,448,552,0.0443,1122,141,135,45,231,0,1122,0,0,0,0,0
2992.59,448,552,0.0486,1122,141,135,45,231,0,1122,0,0,0,0,0
2993.84,448,552,0.0483,1122,141,135,45,231,0,1122,0,0,0,0,0
2995.00,448,552,0.0491,1122,141,135,45,231,0,1122,0,0,0,0,0
2996.15,448,552,0.0523,1122,141,135,45,231,0,1122,0,0,0,0,0
2997.31,448,552,0.0510,1122,141,135,45,231,0,1122,0,0,0,0,0
2998.50,449,551,0.0473,1122,141,135,45,230,0,1122,0,0,0,0,0
2999.71,449,551,0.0494,1122,141,135,45,230,0,1122,0,0,0,2,0
3000.91,450,550,0.0463,1122,141,135,44,230,0,1122,0,0,0,2,0
3002.14,450,550,0.0463,1122,141,135,44,230,0,1122,0,0,2,0,0
3003.33,450,550,0.0472,1122,141,135,44,230,0,1122,0,0,2,0,0
3004.51,450,550,0.0458,1122,141,135,44,230,0,1122,0,0,2,0,0
3005.66,451,549,0.0428,1122,141,134,44,230,0,1122,0,0,2,0,0
3006.87,451,549,0.0440,1122,141,134,44,230,0,1122,0,0,2,0,0
3008.11,453,547,0.0387,1122,141,134,43,229,0,1122,0,0,2,2,0
3009.34,453,547,0.0410,1122,141,134,43,229,0,1122,0,0,2,0,0
3010.53,453,547,0.0388,1122,141,134,43,229,0,1122,0,0,2,0,0
3011.68,453,547,0.0392,1122,141,134,43,229,0,1122,0,0,2,0,0
3012.86,453,547,0.0391,1122,141,134,43,229,0,1122,0,0,2,0,0
3014.05,453,547,0.0415,1122,141,134,43,229,0,1122,0,0,0,0,0
3015.25,453,547,0.0436,1122,141,134,43,229,0,1122,0,0,0,0,0
3016.41,453,547,0.0431,1122,141,134,43,229,0,1122,0,0,0,0,0
3017.57,453,547,0.0432,1122,141,134,43,229,0,1122,0,0,0,0,0
3018.74,453,547,0.0428,1122,141,134,43,229,0,1122,0,0,0,0,0
3019.90,453,547,0.0426,1122,141,134,43,229,0,1122,0,0,0,0,0
3021.06,454,546,0.0425,1122,141,133,43,229,0,1122,0,0,0,0,0
3022.21,454,546,0.0440,1122,141,133,43,229,0,1122,0,0,0,0,0
3023.43,455,545,0.0408,1122,140,133,43,229,0,1122,0,0,0,0,0
3024.65,455,545,0.0448,1122,140,133,43,229,0,1122,0,0,0,0,0
3025.81,456,544,0.0411,1122,140,132,43,229,0,1122,0,0,0,0,0
3027.07,456,544,0.0414,1122,140,132,44,228,0,1122,0,0,0,2,0
3028.22,457,543,0.0397,1122,140,132,43,228,0,1122,0,0,0,2,0
3029.45,457,543,0.0401,1122,140,132,43,228,0,1122,0,0,0,0,0
3030.63,457,543,0.0421,1122,140,132,43,228,0,1122,0,0,0,0,0
3031.79,457,543,0.0422,1122,140,132,43,228,0,1122,0,0,0,0,0
3032.95,457,543,0.0420,1122,140,132,43,228,0,1122,0,0,0,0,0
3034.15,457,543,0.0410,1122,140,132,43,228,0,1122,0,0,0,0,0
3035.29,457,543,0.0410,1122,140,132,43,228,0,1122,0,0,0,0,0
3036.53,458,542,0.0382,1122,139,132,44,227,0,1122,0,0,0,2,0
3037.75,458,542,0.0360,1122,139,132,44,227,0,1122,0,0,0,2,0
3038.93,459,541,0.0343,1122,139,132,43,227,0,1122,0,0,0,0,0
3040.13,459,541,0.0355,1122,139,132,43,227,0,1122,0,0,0,0,0
3041.28,459,541,0.0366,1122,139,132,43,227,0,1122,0,0,0,0,0
3042.43,459,541,0.0426,1122,139,132,43,227,0,1122,0,0,0,0,0
3043.61,459,541,0.0424,1122,139,132,43,227,0,1122,0,0,0,0,0
3044.77,459,541,0.0414,1122,139,132,44,226,0,1122,0,0,0,2,0
3045.92,459,541,0.0408,1122,139,132,44,226,0,1122,0,0,0,2,0
3047.07,459,541,0.0418,1122,139,132,44,226,0,1122,0,0,0,0,0
3048.21,459,541,0.0424,1122,139,132,44,226,0,1122,0,0,0,0,0
3049.40,459,541,0.0423,1122,139,132,44,226,0,1122,0,0,0,0,0
3050.56,459,541,0.0417,1122,139,132,44,226,0,1122,0,0,0,0,0
3051.74,460,540,0.0387,1122,139,132,44,225,0,1122,0,0,0,0,0
3052.89,460,540,0.0394,1122,139,132,44,225,0,1122,0,0,0,0,0
3054.15,460,540,0.0446,1122,138,133,44,225,2,1122,0,0,0,0,0
3055.29,460,540,0.0423,1122,138,133,44,225,2,1122,0,0,0,0,0
3056.43,460,540,0.0490,1122,138,133,44,225,0,1122,0,0,0,0,0
3057.59,460,540,0.0427,1122,138,133,44,225,0,1122,0,0,0,0,0
3058.82,461,539,0.0425,1122,138,133,43,225,0,1122,0,0,0,0,0
3060.00,461,539,0.0417,1122,138,133,43,225,0,1122,0,0,0,0,0
3061.14,461,539,0.0396,1122,138,133,43,225,0,1122,0,0,0,0,0
3062.27,461,539,0.0414,1122,138,133,43,225,0,1122,0,0,0,0,0
3063.42,461,539,0.0440,1122,138,133,43,225,0,1122,0,0,0,0,0
3064.58,461,539,0.0492,1122,138,133,43,225,0,1122,0,0,0,0,0
3065.82,461,539,0.0470,1122,138,133,43,225,0,1122,0,0,0,0,0
3066.97,461,539,0.0457,1122,138,133,43,225,0,1122,0,0,0,0,0
3068.11,461,539,0.0454,1122,138,133,43,225,0,1122,0,0,0,0,0
3069.27,461,539,0.0508,1122,138,133,43,225,0,1122,0,0,0,0,0
3070.40,462,538,0.0473,1122,138,133,42,225,0,1122,0,0,0,0,0
3071.57,462,538,0.0478,1122,138,133,42,225,0,1122,0,0,0,0,0
3072.74,462,538,0.0476,1122,138,133,42,225,0,1122,0,0,0,0,0
3073.90,462,538,0.0467,1122,138,133,42,225,0,1122,0,0,0,0,0
3075.07,463,537,0.0462,1122,137,133,42,225,0,1122,0,0,0,0,0
3076.28,464,536,0.0418,1122,137,133,41,225,0,1122,0,0,0,0,0
3077.44,465,535,0.0414,1122,137,132,41,225,0,1122,0,0,0,0,0
3078.64,465,535,0.0403,1122,137,132,41,225,0,1122,0,0,0,0,0
3079.85,465,535,0.0394,1122,137,132,41,225,0,1122,0,0,0,0,0
3081.09,466,534,0.0383,1122,137,131,41,225,0,1122,0,0,0,0,0
3082.26,466,534,0.0408,1122,137,131,42,224,0,1122,0,0,0,2,0
3083.43,466,534,0.0398,1122,137,131,42,224,0,1122,0,0,0,2,0
3084.62,466,534,0.0446,1122,137,131,42,224,0,1122,0,0,0,0,0
3085.77,466,534,0.0435,1122,137,131,42,224,0,1122,0,0,0,0,0
3086.92,466,534,0.0432,1122,137,131,42,224,0,1122,0,0,0,0,0
3088.06,466,534,0.0442,1122,137,131,42,224,0,1122,0,0,0,0,0
3089.23,467,533,0.0412,1122,136,131,42,224,0,1122,0,0,0,0,0
3090.38,467,533,0.0396,1122,136,131,42,224,0,1122,0,0,0,0,0
3091.59,467,533,0.0402,1122,136,131,42,224,0,1122,0,0,0,0,0
3092.74,467,533,0.0400,1122,136,131,42,224,0,1122,0,0,0,0,0
3093.89,467,533,0.0391,1122,136,131,42,224,0,1122,0,0,0,0,0
3095.04,467,533,0.0396,1122,136,131,42,224,0,1122,0,0,0,0,0
3096.19,467,533,0.0396,1122,136,131,42,224,0,1122,0,0,0,0,0
3097.33,467,533,0.0430,1122,136,131,42,224,0,1122,0,0,0,0,0
3098.48,467,533,0.0429,1122,136,131,42,224,0,1122,0,0,0,0,0
3099.53,467,533,0.0427,1122,136,131,42,224,0,1122,0,0,0,0,0
3100.59,467,533,0.0433,1122,136,131,42,224,0,1122,0,0,0,0,0
3101.75,467,533,0.0431,1122,136,131,42,224,0,1122,0,0,0,0,0
3102.94,467,533,0.0423,1122,136,131,42,224,0,1122,0,0,0,0,0
3104.12,467,533,0.0433,1122,136,131,42,224,0,1122,0,0,0,0,0
3105.26,467,533,0.0428,1122,136,131,42,224,0,1122,0,0,2,0,0
3106.44,467,533,0.0425,1122,136,131,42,224,0,1122,0,0,2,0,0
3107.58,467,533,0.0454,1122,136,131,42,224,0,1122,0,0,2,0,0
3108.73,467,533,0.0449,1122,136,131,42,224,0,1122,0,2,2,0,0
3109.88,467,533,0.0445,1122,136,131,42,224,0,1122,0,2,2,0,0
3111.04,467,533,0.0438,1122,136,131,42,224,0,1122,0,0,0,0,0
3112.16,467,533,0.0461,1124,136,131,42,224,0,1124,0,0,0,0,0
3113.29,467,533,0.0453,1124,136,131,42,224,0,1124,0,0,0,0,0
3114.44,469,531,0.0396,1124,136,130,41,224,0,1124,0,0,0,0,2
3115.63,469,531,0.0469,1122,136,130,41,224,0,1122,0,0,0,0,2
3116.76,469,531,0.0434,1122,136,130,41,224,0,1122,0,0,0,0,2
3117.89,469,531,0.0433,1122,136,130,41,224,0,1122,0,0,0,0,2
3119.08,469,531,0.0439,1122,136,130,42,223,0,1122,0,0,0,2,2
3120.23,469,531,0.0469,1122,136,130,42,223,0,1122,0,0,0,0,0
3121.37,469,531,0.0470,1122,136,130,42,223,0,1122,0,0,0,0,0
3122.49,469,531,0.0449,1122,136,130,42,223,0,1122,0,0,0,0,0
3123.68,470,530,0.0428,1122,136,129,42,223,0,1122,0,0,0,0,0
3124.88,470,530,0.0434,1122,136,129,42,223,0,1122,0,0,0,0,0
3126.02,470,530,0.0435,1122,136,129,42,223,0,1122,0,0,0,0,0
3127.17,470,530,0.0463,1122,136,129,42,223,0,1122,0,0,0,0,0
3128.30,471,529,0.0411,1122,136,129,42,222,0,1122,0,0,0,0,0
3129.51,471,529,0.0433,1122,136,129,42,222,0,1122,0,0,0,0,0
3130.64,471,529,0.0431,1122,136,129,42,222,0,1122,0,0,0,0,0
3131.79,471,529,0.0434,1122,136,129,42,222,0,1122,0,0,0,2,0
3132.93,471,529,0.0434,1122,136,129,42,222,0,1122,0,0,0,2,0
3134.09,471,529,0.0432,1122,136,129,42,222,0,1122,0,0,0,0,0
3135.31,472,528,0.0410,1122,135,129,42,222,0,1122,0,0,0,0,0
3136.45,472,528,0.0446,1122,135,129,42,222,0,1122,0,0,0,0,0
3137.60,472,528,0.0431,1122,135,129,42,222,0,1122,0,0,0,0,0
3138.73,472,528,0.0443,1122,135,129,42,222,0,1122,0,0,0,0,0
3139.90,473,527,0.0408,1122,134,129,42,222,0,1122,0,0,0,0,0
3141.11,473,527,0.0433,1122,134,129,42,222,0,1122,0,0,0,0,0
3142.28,473,527,0.0440,1122,134,129,42,222,0,1122,0,0,0,2,0
3143.43,473,527,0.0420,1122,134,129,42,222,0,1122,0,0,0,2,0
3144.58,473,527,0.0475,1122,134,129,42,222,0,1122,0,0,0,0,0
3145.74,473,527,0.0485,1122,134,129,42,222,0,1122,0,0,0,0,0
3146.91,473,527,0.0492,1122,134,129,43,221,0,1122,0,2,0,0,0
3148.04,473,527,0.0499,1122,134,129,43,221,0,1122,0,2,0,0,0
3149.18,473,527,0.0498,1122,134,129,43,221,0,1122,0,0,0,0,0
3150.32,474,526,0.0464,1122,134,129,42,221,0,1122,0,0,0,0,0
3151.50,474,526,0.0472,1122,134,129,42,221,0,1122,0,0,0,0,0
3152.65,474,526,0.0473,1122,134,129,43,220,0,1122,0,0,0,2,0
3153.79,474,526,0.0491,1122,134,129,43,220,0,1122,0,0,0,0,0
3154.92,474,526,0.0501,1122,134,129,43,220,0,1122,0,0,0,0,0
3156.05,474,526,0.0502,1122,134,129,43,220,0,1122,0,0,0,0,0
3157.17,474,526,0.0500,1122,134,129,43,220,0,1122,0,0,0,0,0
3158.30,474,526,0.0507,1122,134,129,43,220,0,1122,0,0,0,0,0
3159.45,474,526,0.0495,1122,134,129,43,220,0,1122,0,0,0,0,0
3160.60,475,525,0.0470,1122,134,129,42,220,0,1122,0,0,0,0,0
3161.77,475,525,0.0478,1122,134,129,42,220,0,1122,0,0,0,0,0
3162.90,475,525,0.0463,1122,134,129,42,220,0,1122,0,0,0,0,0
3164.05,475,525,0.0471,1122,134,129,42,220,0,1122,0,0,2,0,0
3165.23,475,525,0.0500,1122,134,129,42,220,0,1122,0,0,2,0,0
3166.39,475,525,0.0496,1122,134,129,42,220,0,1122,0,0,2,0,0
3167.54,475,525,0.0491,1122,134,129,42,220,0,1122,0,0,2,0,0
3168.71,475,525,0.0502,1122,134,129,42,220,0,1122,0,0,2,0,0
3169.86,476,524,0.0471,1122,134,129,41,220,0,1122,0,0,0,0,2
3170.99,476,524,0.0469,1122,134,129,41,220,0,1122,0,0,0,0,2
3172.16,476,524,0.0522,1122,134,129,41,220,0,1122,0,0,0,0,2
3173.28,476,524,0.0516,1122,134,129,41,220,0,1122,0,0,0,0,2
3174.42,476,524,0.0525,1122,134,129,41,220,0,1122,0,0,0,0,2
3175.55,476,524,0.0523,1122,134,129,41,220,0,1122,0,0,0,0,2
3176.67,476,524,0.0530,1122,134,129,41,220,0,1122,0,0,0,0,0
3177.78,476,524,0.0520,1122,134,129,41,220,0,1122,0,0,0,0,0
3178.92,476,524,0.0547,1122,134,129,41,220,0,1122,0,0,0,0,0
3180.05,476,524,0.0568,1122,134,129,41,220,0,1122,0,0,0,2,0
3181.21,476,524,0.0575,1122,134,129,41,220,0,1122,0,0,0,2,0
3182.35,477,523,0.0522,1122,134,128,41,220,0,1122,0,0,0,0,0
3183.53,477,523,0.0540,1122,134,128,41,220,0,1122,0,0,0,0,0
3184.72,478,522,0.0513,1122,134,127,41,220,0,1122,0,0,0,0,0
3185.86,478,522,0.0492,1122,134,127,41,220,0,1122,0,0,0,0,0
3187.05,478,522,0.0503,1122,134,127,42,219,0,1122,0,0,0,2,0
3188.18,478,522,0.0490,1122,134,127,42,219,0,1122,0,0,0,2,0
3189.35,479,521,0.0477,1122,134,127,41,219,0,1122,0,0,0,0,0
3190.60,479,521,0.0525,1122,134,127,41,219,0,1122,0,0,0,0,2
